word,phonetics_us
excitedly,/ɪkˈsaɪtɪdli/
enfranchisement,/ɪnˈfræntʃɪzmənt/
equal,/ˈikwəl/
suspense,/səˈspɛns/
blessing,/ˈblɛsɪŋ/
champion,/ˈtʃæmpiən/
hem,/hɛm/
ringworm,/ˈrɪŋˌwɝm/
realist,/ˈrɪəlɪst/
cookie,/ˈkʊki/
leftover,/ˈlɛftˌoʊvɚ/
spy,/spaɪ/
pilgrim,/ˈpɪlgrɪm/
unbreakable,/ʌnˈbreɪkəbəl/
ruefully,/ˈruːfʊli/
necklace,/ˈnɛklɪs/
schooling,/ˈskuːlɪŋ/
nob,/nɒb/
cessation,/sɛˈseɪʃən/
joint,/dʒɔɪnt/
suppression,/səˈprɛʃən/
balaclava,/ˌbæləˈklɑːvə/
deliberate,/adj. dɪˈlɪbərɪt; v. -əˌreɪt/
ranking,/ˈræŋkɪŋ/
alcoholic,/ˌælkəˈhɔlɪk/
hoar,/hɔː/
greasy,/ˈgrisi/
lenient,/ˈliniənt/
preference,/ˈprɛfərəns/
ruined,/ˈruːɪnd/
curling,/ˈkɜːrlɪŋ/
style,/staɪl/
cemetery,/ˈsɛmɪˌtɛri/
linked,/lɪŋkt/
presumptuous,/prɪˈzʌmptʃuəs/
baleful,/ˈbeɪlfəl/
proof,/pruf/
duck,/dʌk/
centigrade,/ˈsɛntɪˌgreɪd/
reddish,/ˈrɛdɪʃ/
bluff,/blʌf/
sculpture,/ˈskʌlptʃɚ/
aspiring,/əˈspaɪrɪŋ/
glacier,/ˈgleɪʃɚ/
wounded,/ˈwuːndɪd/
structure,/ˈstrʌktʃɚ/
ventilator,/ˈvɛntɪleɪtər/
Brazilian,/brəˈzɪljən/
incipient,/ɪnˈsɪpiənt/
oasis,/oʊˈeɪsɪs/
girdle,/ˈgɝdəl/
bearing,/ˈbɛrɪŋ/
MOT,/ˌɛməʊˈtiː/
drapery,/ˈdreɪpəri/
picturesque,/ˌpɪktʃəˈrɛsk/
subject,/n./
microcosm,/ˈmaɪkrəˌkɑzəm/
rim,/rɪm/
poet,/ˈpoʊɪt/
disillusioned,/ˌdɪsɪˈluːʒənd/
congested,/kənˈdʒɛstɪd/
sturgeon,/ˈstɝdʒən/
dedicated,/ˈdɛdɪˌkeɪtɪd/
upstream,/ˈʌpˈstrim/
continuum,/kənˈtɪnjuəm/
emotion,/ɪˈmoʊʃən/
obedience,/oʊˈbidiəns/
clothing,/ˈkloʊðɪŋ/
curved,/ˈkɜːrvd/
curse,/kɝs/
inanimate,/ɪnˈænəmɪt/
into,/ˈɪntu; unstressed -tʊ/
shadowy,/ˈʃædoʊi/
thinner,/ˈθɪnɚ/
smiling,/ˈsmaɪlɪŋ/
accepted,/ækˈsɛptɪd/
setter,/ˈsɛtɚ/
wreck,/rɛk/
slow,/sloʊ/
cleverness,/ˈklɛvərnɪs/
jobless,/ˈdʒɒbləs/
providing,/prəˈvaɪdɪŋ/
button,/ˈbʌtən/
spacecraft,/ˈspeɪsˌkræft/
yearbook,/ˈjɪrˌbʊk/
investigation,/ɪnˌvɛstɪˈgeɪʃən/
bulk,/bʌlk/
crass,/kræs/
confer,/kənˈfɝ/
passage,/ˈpæsɪdʒ/
orient,/n. ˈɔriənt/
flute,/flut/
garrulous,/ˈgærələs/
chrysalis,/ˈkrɪsəlɪs/
consequent,/ˈkɑnsɪˌkwɛnt/
exposition,/ˌɛkspəˈzɪʃən/
sassy,/ˈsæsi/
roving,/ˈrəʊvɪŋ/
laudable,/ˈlɔdəbəl/
elbow,/ˈɛlboʊ/
allergic,/əˈlɝdʒɪk/
beautifully,/ˈbjuːtɪfli/
raisin,/ˈreɪzɪn/
disgraceful,/dɪsˈgreɪsfʊl/
consolidation,/kənˌsɒlɪˈdeɪʃən/
hoary,/ˈhɔri/
algae,/ˈældʒi/
lavatory,/ˈlævəˌtɔri/
uncle,/ˈʌŋkəl/
earthy,/ˈɝθi/
acutely,/əˈkjuːtli/
loiter,/ˈlɔɪtɚ/
despair,/dɪˈspɛr/
hormone,/ˈhɔrmoʊn/
body,/ˈbɑdi/
emergent,/ɪˈmɜːrdʒənt/
fringe,/frɪndʒ/
shutdown,/ˈʃʌtˌdaʊn/
ken,/kɛn/
condemnation,/ˌkɒndɛmˈneɪʃən/
pawn,/pɔn/
than,/ðæn/
contrast,/v. kənˈtræst/
garret,/ˈgærɪt/
useful,/ˈjusfəl/
gratuitous,/grəˈtuɪtəs/
blush,/blʌʃ/
shadow,/ˈʃædoʊ/
smash,/smæʃ/
plea,/pli/
app,/æp/
suggestive,/səgˈdʒɛstɪv/
indentation,/ˌɪndɛnˈteɪʃən/
psyche,/ˈsaɪki/
timing,/ˈtaɪmɪŋ/
binding,/ˈbaɪndɪŋ/
cocky,/ˈkɑki/
usual,/ˈjuʒuəl/
status,/ˈsteɪtəs/
puddle,/ˈpʌdəl/
boy,/bɔɪ/
caving,/ˈkeɪvɪŋ/
else,/ɛls/
bedside,/ˈbɛdˌsaɪd/
eye,/aɪ/
reading,/ˈridɪŋ/
xenophobia,/ˌzɛnəˈfoʊbiə/
divisive,/dɪˈvaɪsɪv/
improvement,/ɪmˈpruvmənt/
asleep,/əˈslip/
tampon,/ˈtæmpɑn/
vaccine,/vækˈsin/
impassioned,/ɪmˈpæʃənd/
expedition,/ˌɛkspɪˈdɪʃən/
gent,/dʒɛnt/
physicist,/ˈfɪzəsɪst/
glossy,/ˈglɑsi/
metamorphosis,/ˌmɛtəˈmɔrfəsɪs/
tired,/taɪrd/
training,/ˈtreɪnɪŋ/
dramatic,/drəˈmætɪk/
tailor,/ˈteɪlɚ/
profound,/prəˈfaʊnd/
Arabic,/ˈærəbɪk/
stern,/stɝn/
correspondence,/ˌkɔrəˈspɑndəns/
carelessness,/ˈkɛərləsnɪs/
router,/ˈruːtər/
dresser,/ˈdrɛsɚ/
ominous,/ˈɑmənəs/
credibility,/ˌkrɛdəˈbɪlɪti/
component,/kəmˈpoʊnənt/
portfolio,/pɔrtˈfoʊliˌoʊ/
literary,/ˈlɪtəˌrɛri/
salient,/ˈseɪliənt/
gleaming,/ˈgliːmɪŋ/
abdominal,/æbˈdɑmənəl/
alley,/ˈæli/
limp,/lɪmp/
dew,/du/
indication,/ˌɪndɪˈkeɪʃən/
hiss,/hɪs/
dark,/dɑrk/
parasol,/ˈpærəˌsɔl/
sitting,/ˈsɪtɪŋ/
district,/ˈdɪstrɪkt/
made,/meɪd/
GDP,/ˌdʒiːdiːˈpiː/
vole,/voʊl/
entry,/ˈɛntri/
ambulance,/ˈæmbjələns/
unclear,/ʌnklɪr/
sunny,/ˈsʌni/
Tory,/ˈtɔːri/
setting,/ˈsɛtɪŋ/
pitch,/pɪtʃ/
central,/ˈsɛntrəl/
banning,/ˈbænɪŋ/
heat,/hit/
sweater,/ˈswɛtɚ/
cannon,/ˈkænən/
polyester,/ˈpɑliˌɛstɚ/
shining,/ˈʃaɪnɪŋ/
eyeball,/ˈaɪˌbɔl/
unexpectedly,/ˌʌnɪkˈspɛktɪdli/
HIV,/ˌeɪtʃaɪˈviː/
algorithm,/ˈælgəˌrɪðəm/
deposition,/ˌdɛpəˈzɪʃən/
socket,/ˈsɑkɪt/
furnished,/ˈfɜːrnɪʃt/
productivity,/ˌproʊdəkˈtɪvɪti/
insouciance,/ɪnˈsuːsiəns/
occur,/əˈkɝ/
summary,/ˈsʌməri/
embezzlement,/ɪmˈbɛzəlmənt/
ye,/ji/
filming,/ˈfɪlmɪŋ/
arch,/ɑrtʃ/
casualty,/ˈkæʒuəlti/
decreasing,/diːˈkriːsɪŋ/
hysterical,/hɪˈstɛrɪkəl/
regulation,/ˌrɛgjəˈleɪʃən/
false,/fɔls/
treacle,/ˈtrikəl/
suppleness,/ˈsʌpəlnɪs/
keepsake,/ˈkipˌseɪk/
tithe,/taɪð/
development,/dɪˈvɛləpmənt/
flask,/flæsk/
Friday,/ˈfraɪdeɪ/
provocative,/prəˈvɑkətɪv/
broiler,/ˈbrɔɪlɚ/
haven,/ˈheɪvən/
secretly,/ˈsiːkrɪtli/
abominable,/əˈbɑmənəbəl/
digital,/ˈdɪdʒɪtəl/
sterile,/ˈstɛrɪl/
majesty,/ˈmædʒəsti/
parcel,/ˈpɑrsəl/
indecisive,/ˌɪndɪˈsaɪsɪv/
carrion,/ˈkæriən/
dingy,/ˈdɪndʒi/
chosen,/ˈtʃoʊzən/
nondescript,/ˌnɑndɪˈskrɪpt/
and,/ənd/
jaundice,/ˈdʒɔndɪs/
acquired,/əˈkwaɪərd/
penalty,/ˈpɛnəlti/
broad,/brɔd/
silk,/sɪlk/
recoverable,/rɪˈkʌvərəbəl/
clout,/klaʊt/
FBI,/ˌɛfbiːˈaɪ/
recruitment,/rɪˈkruːtmənt/
goat,/goʊt/
blemish,/ˈblɛmɪʃ/
investment,/ɪnˈvɛstmənt/
abound,/əˈbaʊnd/
rebuilt,/ˈriːˈbɪlt/
forensic,/fəˈrɛnsɪk/
ice,/aɪs/
allied,/əˈlaɪd/
rep,/rɛp/
politeness,/pəˈlaɪtnɪs/
duel,/ˈduəl/
erosion,/ɪˈroʊʒən/
odyssey,/ˈɑdəsi/
whose,/huz/
waterfall,/ˈwɔtɚfɔl/
legion,/ˈlidʒən/
fiscal,/ˈfɪskəl/
slain,/sleɪn/
lard,/lɑrd/
overreach,/ˌoʊvɚˈritʃ/
intrinsic,/ɪnˈtrɪnsɪk/
insensitive,/ɪnˈsɛnsɪtɪv/
basically,/ˈbeɪsɪkli/
difficulty,/ˈdɪfɪˌkʌlti/
operation,/ˌɑpəˈreɪʃən/
hoot,/hut/
pilgrimage,/ˈpɪlgrəmɪdʒ/
territory,/ˈtɛrɪˌtɔri/
stormy,/ˈstɔrmi/
pliable,/ˈplaɪəbəl/
film,/fɪlm/
patient,/ˈpeɪʃənt/
flow,/floʊ/
reflective,/rɪˈflɛktɪv/
feverish,/ˈfiːvərɪʃ/
kidney,/ˈkɪdni/
ant,/ænt/
spendthrift,/ˈspɛndˌθrɪft/
bliss,/blɪs/
accordingly,/əˈkɔrdɪŋli/
shattering,/ˈʃætərɪŋ/
groom,/grum/
alpine,/ˈælpaɪn/
keg,/kɛg/
forehead,/ˈfɔrɪd/
luckily,/ˈlʌkəli/
frightening,/ˈfraɪtənɪŋ/
optimist,/ˈɒptɪmɪst/
ignominious,/ˌɪgnəˈmɪniəs/
resentful,/rɪˈzɛntfəl/
insufficient,/ˌɪnsəˈfɪʃənt/
wilderness,/ˈwɪldɚnɪs/
ulcer,/ˈʌlsɚ/
scoreboard,/ˈskɔrˌbɔrd/
enterprising,/ˈɛntɚˌpraɪzɪŋ/
capability,/ˌkeɪpəˈbɪlɪti/
gush,/gʌʃ/
fan,/fæn/
scaffolding,/ˈskæfəldɪŋ/
elapse,/ɪˈlæps/
absurdity,/əbˈsɜːrdɪti/
glue,/glu/
ceiling,/ˈsilɪŋ/
pleased,/plizd/
fluctuation,/ˌflʌktʃuˈeɪʃən/
stanza,/ˈstænzə/
rosette,/roʊˈzɛt/
stylist,/ˈstaɪlɪst/
panorama,/ˌpænəˈræmə/
campaign,/kæmˈpeɪn/
mineral,/ˈmɪnərəl/
coherent,/koʊˈhɪrənt/
contamination,/kənˌtæmɪˈneɪʃən/
pedantic,/pəˈdæntɪk/
matting,/ˈmætɪŋ/
promising,/ˈprɑməsɪŋ/
come,/kʌm/
compression,/kəmˈprɛʃən/
meaning,/ˈminɪŋ/
petting,/ˈpɛtɪŋ/
peacefully,/ˈpiːsfʊli/
receivership,/rɪˈsivɚˌʃɪp/
commentator,/ˈkɑmənˌteɪtɚ/
weasel,/ˈwizəl/
wallow,/ˈwɑloʊ/
political,/pəˈlɪtɪkəl/
stroller,/ˈstroʊlɚ/
risky,/ˈrɪski/
chronicle,/ˈkrɑnɪkəl/
brown,/braʊn/
cooler,/ˈkulɚ/
solo,/ˈsoʊloʊ/
van,/væn/
chloride,/ˈklɔraɪd/
militia,/mɪˈlɪʃə/
compromising,/ˈkɒmprəmaɪzɪŋ/
tonsil,/ˈtɑnsəl/
helm,/hɛlm/
modesty,/ˈmɑdəsti/
fist,/fɪst/
synergy,/ˈsɪnərdʒi/
doctrine,/ˈdɑktrɪn/
toy,/tɔɪ/
arched,/ˈɑːrtʃt/
illegally,/ɪˈliːgəli/
your,/jʊr/
outburst,/ˈaʊtˌbɝst/
quad,/kwɑd/
skin,/skɪn/
discoverer,/dɪsˈkʌvərər/
bunk,/bʌŋk/
tobacco,/təˈbækoʊ/
outgrowth,/ˈaʊtˌgroʊθ/
burlesque,/bɚˈlɛsk/
driving,/ˈdraɪvɪŋ/
snob,/snɑb/
cultivated,/ˈkʌltɪˌveɪtɪd/
gully,/ˈgʌli/
identification,/aɪˌdɛntəfɪˈkeɪʃən/
woodpecker,/ˈwʊdˌpɛkɚ/
tidal,/ˈtaɪdəl/
diplomatic,/ˌdɪpləˈmætɪk/
preamble,/ˈpriˌæmbəl/
lanky,/ˈlæŋki/
marathon,/ˈmærəˌθɑn/
tony,/ˈtoʊni/
effeminate,/ɪˈfɛmənɪt/
legume,/ˈlɛgjum/
croquet,/kroʊˈkeɪ/
supervisory,/ˌsuːpərˈvaɪzəri/
rib,/rɪb/
wretched,/ˈrɛtʃɪd/
painting,/ˈpeɪntɪŋ/
battered,/ˈbætərd/
fucking,/ˈfʌkɪŋ/
talented,/ˈtæləntɪd/
stand,/stænd/
constancy,/ˈkɑnstənsi/
voluntary,/ˈvɑlənˌtɛri/
bye,/baɪ/
tracing,/ˈtreɪsɪŋ/
legal,/ˈligəl/
fashionable,/ˈfæʃənəbəl/
steadfast,/ˈstɛdˌfæst/
governmental,/ˌgʌvɚnˈmɛntəl/
clasp,/klæsp/
balm,/bɑm/
footprint,/ˈfʊtˌprɪnt/
trek,/trɛk/
dear,/dɪr/
salted,/ˈsɔːltɪd/
constantly,/ˈkɒnstəntli/
melt,/mɛlt/
manipulative,/məˈnɪpjəˌleɪtɪv/
carbide,/ˈkɑːbaɪd/
thoughtfulness,/ˈθɔːtfʊlnɪs/
cushion,/ˈkʊʃən/
duplicate,/n./
hideous,/ˈhɪdiəs/
bailiff,/ˈbeɪlɪf/
anyone,/ˈɛniˌwʌn/
distraught,/dɪˈstrɔt/
regiment,/n. ˈrɛdʒəmənt; v. -ˌmɛnt/
yourself,/jʊrˈsɛlf/
defensive,/dɪˈfɛnsɪv/
sporting,/ˈspɔrtɪŋ/
navigation,/ˌnævɪˈgeɪʃən/
drip,/drɪp/
emerald,/ˈɛmərəld/
omission,/oʊˈmɪʃən/
dreamlike,/ˈdriːmlaɪk/
hornet,/ˈhɔrnɪt/
hushed,/hʌʃt/
Korea,/kəˈrɪə/
conjunction,/kənˈdʒʌŋkʃən/
adultery,/əˈdʌltəri/
leech,/litʃ/
extravagant,/ɪkˈstrævəgənt/
slut,/slʌt/
recipe,/ˈrɛsəpi/
banana,/bəˈnænə/
unsung,/ʌnˈsʌŋ/
fisherman,/ˈfɪʃɚmən/
relatively,/ˈrɛlətɪvli/
criminal,/ˈkrɪmənəl/
coffer,/ˈkɔfɚ/
ridiculous,/rɪˈdɪkjələs/
uncouth,/ʌnˈkuθ/
sweetheart,/ˈswitˌhɑrt/
epoch,/ˈɛpək; esp. Brit. ˈipɑk/
gibberish,/ˈdʒɪbərɪʃ/
ducking,/ˈdʌkɪŋ/
snapshot,/ˈsnæpˌʃɑt/
pandemonium,/ˌpændəˈmoʊniəm/
masquerade,/ˌmæskəˈreɪd/
brewer,/ˈbruɚ/
notorious,/noʊˈtɔriəs/
imaginative,/ɪˈmædʒənətɪv/
expertise,/ˌɛkspɚˈtiz/
teaspoon,/ˈtiˌspun/
squat,/skwɑt/
cough,/kɔf/
bargain,/ˈbɑrgən/
vein,/veɪn/
insomnia,/ɪnˈsɑmniə/
unfair,/ʌnˈfɛr/
shuttle,/ˈʃʌtəl/
random,/ˈrændəm/
anywhere,/ˈɛniˌhwɛr/
Christian,/ˈkrɪstʃən/
hilt,/hɪlt/
roommate,/ˈrumˌmeɪt/
qualifying,/ˈkwɒlɪfaɪɪŋ/
disjointed,/dɪsˈdʒɔɪntɪd/
France,/ˈfrɑːns/
upon,/əˈpɑn/
incumbent,/ɪnˈkʌmbənt/
feud,/fjud/
voyager,/ˈvɔɪɪdʒər/
reliability,/rɪˌlaɪəˈbɪlɪti/
rack,/ræk/
cent,/sɛnt/
kelp,/kɛlp/
fully,/ˈfʊli/
entirety,/ɛnˈtaɪrti  -ˈtaɪrɪ-/
saloon,/səˈlun/
venomous,/ˈvɛnəməs/
irritating,/ˈɪrɪˌteɪtɪŋ/
known,/ˈnəʊn/
grapevine,/ˈgreɪpˌvaɪn/
heartbeat,/ˈhɑrtˌbit/
dog,/dɔg/
broadside,/ˈbrɔdˌsaɪd/
stale,/steɪl/
existential,/ˌɛgzɪˈstɛnʃəl/
fleshy,/ˈflɛʃi/
regal,/ˈrigəl/
fad,/fæd/
remnant,/ˈrɛmnənt/
controller,/kənˈtroʊlɚ/
dissemination,/dɪˌsɛməˈneɪʃən/
foreground,/ˈfɔrˌgraʊnd/
millstone,/ˈmɪlˌstoʊn/
spin,/spɪn/
authenticity,/ˌɔθɛnˈtɪsɪti/
incapable,/ɪnˈkeɪpəbəl/
cola,/ˈkoʊlə/
risk,/rɪsk/
reconstruction,/ˌriːkənˈstrʌkʃən/
volume,/ˈvɑljum/
reality,/riˈælɪti/
conspiracy,/kənˈspɪrəsi/
cargo,/ˈkɑrgoʊ/
paranoid,/ˈpærəˌnɔɪd/
corkscrew,/ˈkɔrkˌskru/
accessory,/ækˈsɛsəri/
retaliate,/rɪˈtæliˌeɪt/
weed,/wid/
da,/diːˈeɪ/
danger,/ˈdeɪndʒɚ/
register,/ˈrɛdʒəstɚ/
spending,/ˈspɛndɪŋ/
proficiency,/prəˈfɪʃənsi/
masseur,/məˈsɝ/
hawthorn,/ˈhɔˌθɔrn/
corruption,/kəˈrʌpʃən/
imply,/ɪmˈplaɪ/
synonymous,/sɪˈnɑnəməs/
applied,/əˈplaɪd/
valiant,/ˈvæljənt/
indelible,/ɪnˈdɛləbəl/
widely,/ˈwaɪdli/
deity,/ˈdiɪti/
extraneous,/ɪkˈstreɪniəs/
shepherd,/ˈʃɛpɚd/
bitterness,/ˈbɪtərnɪs/
friendly,/ˈfrɛndli/
margin,/ˈmɑrdʒɪn/
unhappiness,/ʌnˈhæpinɪs/
hand,/hænd/
screening,/ˈskriːnɪŋ/
lacy,/ˈleɪsi/
leisurely,/ˈliʒɚli/
Matt,/mæt/
majority,/məˈdʒɔrɪti/
plateau,/plæˈtoʊ/
camcorder,/ˈkæmˌkɔrdɚ/
elsewhere,/ˈɛlsˌhwɛr/
dwelling,/ˈdwɛlɪŋ/
agreeable,/əˈgriəbəl/
air,/ɛr/
treatise,/ˈtritɪs/
horizon,/həˈraɪzən/
faint,/feɪnt/
naughty,/ˈnɔti/
trusting,/ˈtrʌstɪŋ/
conduction,/kənˈdʌkʃən/
downstream,/ˈdaʊnˈstrim/
inspection,/ɪnˈspɛkʃən/
steel,/stil/
gag,/gæg/
triangle,/ˈtraɪˌæŋgəl/
timid,/ˈtɪmɪd/
immense,/ɪˈmɛns/
unfashionable,/ʌnˈfæʃənəbəl/
financier,/ˌfɪnənˈsɪr/
us,/ʌs/
assistant,/əˈsɪstənt/
massive,/ˈmæsɪv/
haunting,/ˈhɔntɪŋ/
complication,/ˌkɑmplɪˈkeɪʃən/
delicate,/ˈdɛlɪkɪt/
loveliness,/ˈlʌvlinɪs/
tomb,/tum/
parry,/ˈpæri/
namesake,/ˈneɪmˌseɪk/
violinist,/ˌvaɪəˈlɪnɪst/
Marxist,/ˈmɑːrksɪst/
implementation,/ˌɪmpləmənˈteɪʃən/
remonstrate,/rɪˈmɑnstreɪt/
enthusiasm,/ɛnˈθuziˌæzəm/
calming,/ˈkɑːmɪŋ/
welfare,/ˈwɛlˌfɛr/
scenic,/ˈsinɪk/
rejoicing,/rɪˈdʒɔɪsɪŋ/
plaintiff,/ˈpleɪntɪf/
discretion,/dɪˈskrɛʃən/
liquid,/ˈlɪkwɪd/
established,/ɪˈstæblɪʃt/
hoop,/hup/
capricious,/kəˈprɪʃəs/
culprit,/ˈkʌlprɪt/
torso,/ˈtɔrsoʊ/
hurry,/ˈhɜri/
annually,/ˈænjuəli/
beggar,/ˈbɛgɚ/
steaming,/ˈstiːmɪŋ/
tray,/treɪ/
mashed,/mæʃt/
leprechaun,/ˈlɛprəˌkɔn/
grad,/græd/
dusty,/ˈdʌsti/
penitent,/ˈpɛnɪtənt/
persuasion,/pɚˈsweɪʒən/
particular,/pɚˈtɪkjəlɚ/
confusion,/kənˈfjuʒən/
jocular,/ˈdʒɑkjəlɚ/
caged,/ˈkeɪdʒd/
estimate,/v. ˈɛstəˌmeɪt; n. -mɪt/
header,/ˈhɛdər/
full,/fʊl/
laying,/ˈleɪɪŋ/
nectarine,/ˌnɛktəˈrin/
atone,/əˈtoʊn/
lurch,/lɝtʃ/
sober,/ˈsoʊbɚ/
consultation,/ˌkɑnsəlˈteɪʃən/
officer,/ˈɔfəsɚ/
ballad,/ˈbæləd/
kneel,/nil/
tapestry,/ˈtæpəstri/
manager,/ˈmænɪdʒɚ/
slander,/ˈslændɚ/
unskilled,/ʌnˈskɪld/
clash,/klæʃ/
damaging,/ˈdæmɪdʒɪŋ/
suit,/sut/
gauze,/gɔz/
Arab,/ˈærəb/
cruelty,/ˈkruəlti/
pose,/poʊz/
buffer,/ˈbʌfɚ/
appeal,/əˈpil/
clicking,/ˈklɪkɪŋ/
unwarranted,/ʌnˈwɒrəntɪd/
adverb,/ˈædvɝb/
parallel,/ˈpærəˌlɛl/
coop,/ˈkuːp/
yellowish,/ˈjeləʊɪʃ/
immigrant,/ˈɪmɪgrənt/
suddenly,/ˈsʌdənli/
inquisitive,/ɪnˈkwɪzɪtɪv/
outlandish,/aʊtˈlændɪʃ/
dim,/dɪm/
grudging,/ˈgrʌdʒɪŋ/
renown,/rɪˈnaʊn/
taxation,/tækˈseɪʃən/
idiom,/ˈɪdiəm/
hidden,/ˈhɪdən/
librarian,/laɪˈbrɛriən/
tit,/tɪt/
ribbon,/ˈrɪbən/
always,/ˈɔlweɪz/
gaudy,/ˈgɔdi/
subjugation,/ˌsʌbdʒəˈgeɪʃən/
forearm,/ˈfɔrˌɑrm/
stew,/stu/
live,/lɪv/
spear,/spɪr/
ardent,/ˈɑrdnt/
profile,/ˈproʊfaɪl/
coated,/ˈkəʊtɪd/
enlightening,/ɪnˈlaɪtənɪŋ/
aim,/eɪm/
sympathy,/ˈsɪmpəθi/
paragraph,/ˈpærəˌgræf/
ourselves,/ɑrˈsɛlvz/
Haiti,/hɑːˈiːti/
special,/ˈspɛʃəl/
wake,/weɪk/
statesman,/ˈsteɪtsmən/
fray,/freɪ/
prowess,/ˈpraʊɪs/
insurance,/ɪnˈʃʊrəns/
duet,/duˈɛt/
flowery,/ˈflaʊəri/
pattern,/ˈpætɚn/
porno,/ˈpɔːrnəʊ/
emergence,/ɪˈmɜːrdʒəns/
parameter,/pəˈræmɪtɚ/
terrible,/ˈtɛrəbəl/
dual,/ˈduəl/
idle,/ˈaɪdəl/
poncho,/ˈpɑntʃoʊ/
brewing,/ˈbruːɪŋ/
forger,/ˈfɔːrdʒər/
heretic,/ˈhɛrɪtɪk/
nor,/nɔr; unstressed nɚ/
constitutional,/ˌkɑnstɪˈtuʃənəl/
dung,/dʌŋ/
vortex,/ˈvɔrtɛks/
unscathed,/ʌnˈskeɪðd/
outcast,/ˈaʊtˌkæst/
desultory,/ˈdɛsəlˌtɔri/
sawdust,/ˈsɔˌdʌst/
precipice,/ˈprɛsəpɪs/
disgraced,/dɪsˈgreɪst/
shrewd,/ʃrud/
gallows,/ˈgæloʊz/
waiver,/ˈweɪvɚ/
glittering,/ˈglɪtərɪŋ/
vindictive,/vɪnˈdɪktɪv/
halter,/ˈhɔltɚ/
detention,/dɪˈtɛnʃən/
vengeful,/ˈvɛndʒfəl/
abreast,/əˈbrɛst/
menace,/ˈmɛnɪs/
fatuous,/ˈfætʃuəs/
earnings,/ˈɝnɪŋz/
sparing,/ˈspɛrɪŋ/
boulevard,/ˈbʊləˌvɑrd/
pup,/pʌp/
everything,/ˈɛvriˌθɪŋ/
admittance,/ædˈmɪtns/
coriander,/ˈkɔriˌændɚ/
sod,/sɑd/
sweetener,/ˈswiːtənər/
ebony,/ˈɛbəni/
fruitless,/ˈfrutlɪs/
tremendous,/trɪˈmɛndəs/
tortuous,/ˈtɔrtʃuəs/
category,/ˈkætɪˌgɔri/
fetching,/ˈfɛtʃɪŋ/
repository,/rɪˈpɑzɪˌtɔri/
ruler,/ˈrulɚ/
surf,/sɝf/
attested,/əˈtɛstɪd/
leash,/liʃ/
converge,/kənˈvɝdʒ/
crucifixion,/ˌkrusəˈfɪkʃən/
sow,/soʊ/
testimony,/ˈtɛstəˌmoʊni/
caricature,/ˈkærɪkətʃɚ/
ostentatious,/ˌɑstɛnˈteɪʃəs/
tangible,/ˈtændʒəbəl/
scamp,/skæmp/
novelty,/ˈnɑvəlti/
tensile,/ˈtɛnsəl/
look,/lʊk/
grocery,/ˈgroʊsəri/
candlelight,/ˈkændəllaɪt/
mortality,/mɔrˈtælɪti/
gull,/gʌl/
asinine,/ˈæsəˌnaɪn/
cattle,/ˈkætəl/
proxy,/ˈprɑksi/
varied,/ˈvɛrid/
humble,/ˈhʌmbəl/
jib,/dʒɪb/
machine,/məˈʃin/
devoted,/dɪˈvoʊtɪd/
adventurous,/ədˈvɛntʃərəs/
brothel,/ˈbrɑθəl/
gargle,/ˈgɑrgəl/
shrubbery,/ˈʃrʌbəri/
supplement,/n. ˈsʌpləmənt; v. -ˌmɛnt/
relate,/rɪˈleɪt/
lonely,/ˈloʊnli/
desire,/dɪˈzaɪr/
resort,/rɪˈzɔrt/
graduated,/ˈgrædʒuˌeɪtɪd/
puppy,/ˈpʌpi/
missile,/ˈmɪsəl/
temp,/tɛmp/
modal,/ˈmoʊdəl/
gaping,/ˈgeɪpɪŋ/
nausea,/ˈnɔziə/
miller,/ˈmɪlɚ/
gallant,/ˈgælənt for 1/
lined,/ˈlaɪnd/
attuned,/əˈtund/
growth,/groʊθ/
suede,/sweɪd/
allegation,/ˌælɪˈgeɪʃən/
overblown,/ˈoʊvɚˈbloʊn/
underwear,/ˈʌndɚˌwɛr/
hearse,/hɝs/
puny,/ˈpjuni/
diligently,/ˈdɪlɪdʒəntlɪ/
hick,/hɪk/
adjudication,/əˌdʒuːdɪˈkeɪʃən/
innkeeper,/ˈɪnˌkipɚ/
poised,/pɔɪzd/
ellipsis,/ɪˈlɪpsɪs/
optimum,/ˈɑptəməm/
uniqueness,/juːˈniːknɪs/
pitcher,/ˈpɪtʃɚ/
devil,/ˈdɛvəl/
antecedent,/ˌæntəˈsidnt/
clearance,/ˈklɪrəns/
defendant,/dɪˈfɛndənt/
economically,/ˌɛkəˈnɒmɪkəli/
edition,/ɪˈdɪʃən/
mainland,/ˈmeɪnˌlænd/
bird,/bɝd/
please,/pliz/
Jewish,/ˈdʒuɪʃ/
migrant,/ˈmaɪgrənt/
profane,/prəˈfeɪn/
enforced,/ɪnˈfɔːrst/
leakage,/ˈlikɪdʒ/
defamation,/ˌdɛfəˈmeɪʃən/
decisive,/dɪˈsaɪsɪv/
rebound,/v. rɪˈbaʊnd/
bang,/bæŋ/
limiting,/ˈlɪmɪtɪŋ/
summit,/ˈsʌmɪt/
contrary,/ˈkɑntrɛri; for 3 also kənˈtrɛri/
pounding,/ˈpaʊndɪŋ/
piecemeal,/ˈpisˌmil/
speech,/spitʃ/
glossary,/ˈglɑsəri/
cleaning,/ˈkliːnɪŋ/
writ,/rɪt/
