id,word,ipa,audio_path,ipa_clean
781,arabians,/əˈreɪbiən/,data/raw/phonemeref_data/audio/arabians/en1005001.mp3,əreɪbiən
782,Arabic,/ˈærəbɪk/,data/raw/phonemeref_data/audio/Arabic/en004109.mp3,ærəbɪk
783,arable,/ˈærəbəl/,data/raw/phonemeref_data/audio/arable/en1005015.mp3,ærəbəl
784,arabs,/ˈærəb/,data/raw/phonemeref_data/audio/arabs/en1004994.mp3,ærəb
785,arbiter,/ˈɑːrbɪtər/,data/raw/phonemeref_data/audio/arbiter/en1005028.mp3,ɑrbɪtər
786,arbitrary,/ˈɑːrbɪtri/,data/raw/phonemeref_data/audio/arbitrary/en1005035.mp3,ɑrbɪtri
787,arbitration,/ˈɑːrbɪtreɪʃən/,data/raw/phonemeref_data/audio/arbitration/en1005048.mp3,ɑrbɪtreɪʃən
788,arc,/ˌeɪɑːˈsiː/,data/raw/phonemeref_data/audio/arc/en1005075.mp3,eɪɑsi
789,arcade,/ɑːrˈkeɪd/,data/raw/phonemeref_data/audio/arcade/en004115.mp3,ɑrkeɪd
790,arcades,/ɑːrˈkeɪd/,data/raw/phonemeref_data/audio/arcades/en004115.mp3,ɑrkeɪd
791,arch,/ˈɑːrtʃ/,data/raw/phonemeref_data/audio/arch/en004127.mp3,ɑrtʃ
792,archaeologists,/ˌɑːrkiˈɒlədʒɪst/,data/raw/phonemeref_data/audio/archaeologists/en1005107.mp3,ɑrkiɒlədʒɪst
793,archaic,/ɑːrˈkeɪɪk/,data/raw/phonemeref_data/audio/archaic/en1005125.mp3,ɑrkeɪɪk
794,archbishop,/ˌɑːrtʃˈbɪʃəp/,data/raw/phonemeref_data/audio/archbishop/en1005138.mp3,ɑrtʃbɪʃəp
795,arched,/ˈɑːrtʃt/,data/raw/phonemeref_data/audio/arched/en1005140.mp3,ɑrtʃt
796,archer,/ˈɑːtʃə/,data/raw/phonemeref_data/audio/archer/en1005161.mp3,ɑtʃə
797,archers,/ˈɑːtʃə/,data/raw/phonemeref_data/audio/archers/en1005161.mp3,ɑtʃə
798,archery,/ˈɑːrtʃəri/,data/raw/phonemeref_data/audio/archery/en1005178.mp3,ɑrtʃəri
799,archipelago,/ˌɑːrkiˈpɛləgəʊ/,data/raw/phonemeref_data/audio/archipelago/en1005199.mp3,ɑrkipɛləgoʊ
800,architect,/ˈɑːrkɪtɛkt/,data/raw/phonemeref_data/audio/architect/en004133.mp3,ɑrkɪtɛkt
801,architects,/ˈɑːrkɪtɛkt/,data/raw/phonemeref_data/audio/architects/en004133.mp3,ɑrkɪtɛkt
802,architectural,/ˌɑːrkɪˈtɛktʃərəl/,data/raw/phonemeref_data/audio/architectural/en1005202.mp3,ɑrkɪtɛktʃərəl
803,architecture,/ˈɑːrkɪtɛktʃər/,data/raw/phonemeref_data/audio/architecture/en004142.mp3,ɑrkɪtɛktʃər
804,archive,/ˈɑːrkaɪv/,data/raw/phonemeref_data/audio/archive/en004150.mp3,ɑrkaɪv
805,archives,/ˈɑːrkaɪv/,data/raw/phonemeref_data/audio/archives/en004150.mp3,ɑrkaɪv
806,arcs,/ˌeɪɑːˈsiː/,data/raw/phonemeref_data/audio/arcs/en1005075.mp3,eɪɑsi
807,arctic,/ˈɑːktɪk/,data/raw/phonemeref_data/audio/arctic/en1005213.mp3,ɑktɪk
808,ardent,/ˈɑːrdənt/,data/raw/phonemeref_data/audio/ardent/en1005231.mp3,ɑrdənt
809,ardors,/ˈɑːrdər/,data/raw/phonemeref_data/audio/ardors/en1005248.mp3,ɑrdər
810,arduous,/ˈɑːrdʒuəs/,data/raw/phonemeref_data/audio/arduous/en1005252.mp3,ɑrdʒuəs
811,are,/ˈɑːr/,data/raw/phonemeref_data/audio/are/en004167.mp3,ɑr
812,area,/ˈɛəriə/,data/raw/phonemeref_data/audio/area/en004172.mp3,ɛəriə
813,areas,/ˈɛəriə/,data/raw/phonemeref_data/audio/areas/en004172.mp3,ɛəriə
814,arena,/əˈriːnə/,data/raw/phonemeref_data/audio/arena/en004185.mp3,ərinə
815,arenas,/əˈriːnə/,data/raw/phonemeref_data/audio/arenas/en004185.mp3,ərinə
816,Argentina,/ˌɑːrdʒənˈtiːnə/,data/raw/phonemeref_data/audio/Argentina/en004193.mp3,ɑrdʒəntinə
817,argue,/ˈɑːrgjuː/,data/raw/phonemeref_data/audio/argue/en004212.mp3,ɑrgju
818,argues,/ˈɑːrgjuː/,data/raw/phonemeref_data/audio/argues/en004212.mp3,ɑrgju
819,argument,/ˈɑːrgjʊmənt/,data/raw/phonemeref_data/audio/argument/en004223.mp3,ɑrgjʊmənt
820,arguments,/ˈɑːrgjʊmənt/,data/raw/phonemeref_data/audio/arguments/en004223.mp3,ɑrgjʊmənt
821,arid,/ˈærɪd/,data/raw/phonemeref_data/audio/arid/en1005292.mp3,ærɪd
822,arise,/əˈraɪz/,data/raw/phonemeref_data/audio/arise/en004231.mp3,əraɪz
823,arises,/əˈraɪz/,data/raw/phonemeref_data/audio/arises/en004231.mp3,əraɪz
824,aristocrat,/əˈrɪstəkræt/,data/raw/phonemeref_data/audio/aristocrat/en1005308.mp3,ərɪstəkræt
825,aristocrats,/əˈrɪstəkræt/,data/raw/phonemeref_data/audio/aristocrats/en1005308.mp3,ərɪstəkræt
826,arithmetic,/əˈrɪθmɪtɪk/,data/raw/phonemeref_data/audio/arithmetic/en1005318.mp3,ərɪθmɪtɪk
827,arm,/ˈɑːrm/,data/raw/phonemeref_data/audio/arm/en004244.mp3,ɑrm
828,armadillo,/ˌɑːrməˈdɪləʊ/,data/raw/phonemeref_data/audio/armadillo/en1005333.mp3,ɑrmədɪloʊ
829,Armageddon,/ˌɑːrməˈgɛdən/,data/raw/phonemeref_data/audio/Armageddon/en1005344.mp3,ɑrməgɛdən
830,armchair,/ˈɑːrmtʃɛər/,data/raw/phonemeref_data/audio/armchair/en004257.mp3,ɑrmtʃɛər
831,armchairs,/ˈɑːrmtʃɛər/,data/raw/phonemeref_data/audio/armchairs/en004257.mp3,ɑrmtʃɛər
832,armed,/ˈɑːrmd/,data/raw/phonemeref_data/audio/armed/en1005363.mp3,ɑrmd
833,armpit,/ˈɑːrmpɪt/,data/raw/phonemeref_data/audio/armpit/en004273.mp3,ɑrmpɪt
834,armpits,/ˈɑːrmpɪt/,data/raw/phonemeref_data/audio/armpits/en004273.mp3,ɑrmpɪt
835,army,/ˈɑːrmi/,data/raw/phonemeref_data/audio/army/en004280.mp3,ɑrmi
836,aroma,/əˈrəʊmə/,data/raw/phonemeref_data/audio/aroma/en1005392.mp3,əroʊmə
837,aromas,/əˈrəʊmə/,data/raw/phonemeref_data/audio/aromas/en1005392.mp3,əroʊmə
838,around,/əˈraʊnd/,data/raw/phonemeref_data/audio/around/en004295.mp3,əraʊnd
839,arousal,/əˈraʊzəl/,data/raw/phonemeref_data/audio/arousal/en004307.mp3,əraʊzəl
840,aroused,/əˈraʊzd/,data/raw/phonemeref_data/audio/aroused/en004325.mp3,əraʊzd
841,arouses,/əˈraʊz/,data/raw/phonemeref_data/audio/arouses/en004319.mp3,əraʊz
842,arrangement,/əˈreɪndʒmənt/,data/raw/phonemeref_data/audio/arrangement/en004348.mp3,əreɪndʒmənt
843,arrangements,/əˈreɪndʒmənt/,data/raw/phonemeref_data/audio/arrangements/en004348.mp3,əreɪndʒmənt
844,arranger,/əˈreɪndʒər/,data/raw/phonemeref_data/audio/arranger/en1005417.mp3,əreɪndʒər
845,arrangers,/əˈreɪndʒər/,data/raw/phonemeref_data/audio/arrangers/en1005417.mp3,əreɪndʒər
846,arranges,/əˈreɪndʒ/,data/raw/phonemeref_data/audio/arranges/en004338.mp3,əreɪndʒ
847,arrays,/əˈreɪ/,data/raw/phonemeref_data/audio/arrays/en004355.mp3,əreɪ
848,arrears,/əˈrɪərz/,data/raw/phonemeref_data/audio/arrears/en004363.mp3,ərɪərz
849,arresting,/əˈrɛstɪŋ/,data/raw/phonemeref_data/audio/arresting/en1005425.mp3,ərɛstɪŋ
850,arrests,/əˈrɛst/,data/raw/phonemeref_data/audio/arrests/en004372.mp3,ərɛst
851,arrival,/əˈraɪvəl/,data/raw/phonemeref_data/audio/arrival/en004389.mp3,əraɪvəl
852,arrivals,/əˈraɪvəl/,data/raw/phonemeref_data/audio/arrivals/en004389.mp3,əraɪvəl
853,arrive,/əˈraɪv/,data/raw/phonemeref_data/audio/arrive/en004391.mp3,əraɪv
854,arrives,/əˈraɪv/,data/raw/phonemeref_data/audio/arrives/en004391.mp3,əraɪv
855,arrogance,/ˈærəgəns/,data/raw/phonemeref_data/audio/arrogance/en1005438.mp3,ærəgəns
856,arrogant,/ˈærəgənt/,data/raw/phonemeref_data/audio/arrogant/en004405.mp3,ærəgənt
857,arrow,/ˈærəʊ/,data/raw/phonemeref_data/audio/arrow/en004411.mp3,æroʊ
858,arrows,/ˈærəʊ/,data/raw/phonemeref_data/audio/arrows/en004411.mp3,æroʊ
859,arson,/ˈɑːrsən/,data/raw/phonemeref_data/audio/arson/en004432.mp3,ɑrsən
860,art,/ˈɑːrt/,data/raw/phonemeref_data/audio/art/en004442.mp3,ɑrt
861,artery,/ˈɑːrtəri/,data/raw/phonemeref_data/audio/artery/en1005459.mp3,ɑrtəri
862,artful,/ˈɑːrtfʊl/,data/raw/phonemeref_data/audio/artful/en1005468.mp3,ɑrtfʊl
863,arthritis,/ɑːrˈθraɪtɪs/,data/raw/phonemeref_data/audio/arthritis/en1005471.mp3,ɑrθraɪtɪs
864,article,/ˈɑːrtɪkəl/,data/raw/phonemeref_data/audio/article/en004465.mp3,ɑrtɪkəl
865,articles,/ˈɑːrtɪkəl/,data/raw/phonemeref_data/audio/articles/en004465.mp3,ɑrtɪkəl
866,articulate,/ɑːrˈtɪkjʊlət/,data/raw/phonemeref_data/audio/articulate/en004470.mp3,ɑrtɪkjʊlət
867,articulation,/ɑːrˌtɪkjuˈleɪʃən/,data/raw/phonemeref_data/audio/articulation/en1005481.mp3,ɑrtɪkjuleɪʃən
868,articulations,/ɑːrˌtɪkjuˈleɪʃən/,data/raw/phonemeref_data/audio/articulations/en1005481.mp3,ɑrtɪkjuleɪʃən
869,artifice,/ˈɑːrtɪfɪs/,data/raw/phonemeref_data/audio/artifice/en1005490.mp3,ɑrtɪfɪs
870,artificial,/ˌɑːrtɪˈfɪʃəl/,data/raw/phonemeref_data/audio/artificial/en1005504.mp3,ɑrtɪfɪʃəl
871,artisan,/ˈɑːrtɪzæn/,data/raw/phonemeref_data/audio/artisan/en1005511.mp3,ɑrtɪzæn
872,artisans,/ˈɑːrtɪzæn/,data/raw/phonemeref_data/audio/artisans/en1005511.mp3,ɑrtɪzæn
873,artist,/ˈɑːrtɪst/,data/raw/phonemeref_data/audio/artist/en004480.mp3,ɑrtɪst
874,artistic,/ɑːrˈtɪstɪk/,data/raw/phonemeref_data/audio/artistic/en1005527.mp3,ɑrtɪstɪk
875,artistry,/ˈɑːrtɪstri/,data/raw/phonemeref_data/audio/artistry/en1005533.mp3,ɑrtɪstri
876,artists,/ˈɑːrtɪst/,data/raw/phonemeref_data/audio/artists/en004480.mp3,ɑrtɪst
877,artwork,/ˈɑːrtwɜːrk/,data/raw/phonemeref_data/audio/artwork/en004499.mp3,ɑrtwɜrk
878,as,/ˌeɪˈɛs/,data/raw/phonemeref_data/audio/as/en004501.mp3,eɪɛs
879,asbestos,/æsˈbɛstɒs/,data/raw/phonemeref_data/audio/asbestos/en1005563.mp3,æsbɛstɒs
880,ascend,/əˈsɛnd/,data/raw/phonemeref_data/audio/ascend/en1005570.mp3,əsɛnd
881,ascendancy,/əˈsɛndənsi/,data/raw/phonemeref_data/audio/ascendancy/en1005586.mp3,əsɛndənsi
882,ascends,/əˈsɛnd/,data/raw/phonemeref_data/audio/ascends/en1005570.mp3,əsɛnd
883,ascent,/əˈsɛnt/,data/raw/phonemeref_data/audio/ascent/en1005616.mp3,əsɛnt
884,ascetic,/əˈsɛtɪk/,data/raw/phonemeref_data/audio/ascetic/en1005624.mp3,əsɛtɪk
885,ash,/ˈæʃ/,data/raw/phonemeref_data/audio/ash/en004545.mp3,æʃ
886,ashamed,/əˈʃeɪmd/,data/raw/phonemeref_data/audio/ashamed/en004551.mp3,əʃeɪmd
887,ashen,/ˈæʃən/,data/raw/phonemeref_data/audio/ashen/en1005645.mp3,æʃən
888,ashore,/əˈʃɔːr/,data/raw/phonemeref_data/audio/ashore/en004561.mp3,əʃɔr
889,ashtray,/ˈæʃtreɪ/,data/raw/phonemeref_data/audio/ashtray/en004572.mp3,æʃtreɪ
890,Asia,/ˈeɪʒə/,data/raw/phonemeref_data/audio/Asia/en1005653.mp3,eɪʒə
891,Asian,/ˈeɪʒən/,data/raw/phonemeref_data/audio/Asian/en1005664.mp3,eɪʒən
892,asians,/ˈeɪʒən/,data/raw/phonemeref_data/audio/asians/en1005664.mp3,eɪʒən
893,aside,/əˈsaɪd/,data/raw/phonemeref_data/audio/aside/en004585.mp3,əsaɪd
894,asides,/əˈsaɪd/,data/raw/phonemeref_data/audio/asides/en004585.mp3,əsaɪd
895,asinine,/ˈæsɪnaɪn/,data/raw/phonemeref_data/audio/asinine/en1005675.mp3,æsɪnaɪn
896,askew,/əˈskjuː/,data/raw/phonemeref_data/audio/askew/en1005717.mp3,əskju
897,asks,/ˈɑːsk/,data/raw/phonemeref_data/audio/asks/en004590.mp3,ɑsk
898,asleep,/əˈsliːp/,data/raw/phonemeref_data/audio/asleep/en004618.mp3,əslip
899,asparagus,/əˈspærəgəs/,data/raw/phonemeref_data/audio/asparagus/en004623.mp3,əspærəgəs
900,aspect,/ˈæspɛkt/,data/raw/phonemeref_data/audio/aspect/en004637.mp3,æspɛkt
901,aspects,/ˈæspɛkt/,data/raw/phonemeref_data/audio/aspects/en004637.mp3,æspɛkt
902,aspen,/ˈæspən/,data/raw/phonemeref_data/audio/aspen/en1005724.mp3,æspən
903,asphalt,/ˈæsfælt/,data/raw/phonemeref_data/audio/asphalt/en1005739.mp3,æsfælt
904,aspiration,/ˌæspɪˈreɪʃən/,data/raw/phonemeref_data/audio/aspiration/en1005748.mp3,æspɪreɪʃən
905,aspirations,/ˌæspɪˈreɪʃən/,data/raw/phonemeref_data/audio/aspirations/en1005748.mp3,æspɪreɪʃən
906,aspires,/əˈspaɪər/,data/raw/phonemeref_data/audio/aspires/en1005757.mp3,əspaɪər
907,aspirin,/ˈæspɪrɪn/,data/raw/phonemeref_data/audio/aspirin/en1005762.mp3,æspɪrɪn
908,aspiring,/əˈspaɪərɪŋ/,data/raw/phonemeref_data/audio/aspiring/en1005776.mp3,əspaɪərɪŋ
909,assailant,/əˈseɪlənt/,data/raw/phonemeref_data/audio/assailant/en1005796.mp3,əseɪlənt
910,assailants,/əˈseɪlənt/,data/raw/phonemeref_data/audio/assailants/en1005796.mp3,əseɪlənt
911,assassin,/əˈsæsɪn/,data/raw/phonemeref_data/audio/assassin/en004652.mp3,əsæsɪn
912,assassination,/əˌsæsɪˈneɪʃən/,data/raw/phonemeref_data/audio/assassination/en004662.mp3,əsæsɪneɪʃən
913,assassins,/əˈsæsɪn/,data/raw/phonemeref_data/audio/assassins/en004652.mp3,əsæsɪn
914,assault,/əˈsɔːlt/,data/raw/phonemeref_data/audio/assault/en004674.mp3,əsɔlt
915,assaults,/əˈsɔːlt/,data/raw/phonemeref_data/audio/assaults/en004674.mp3,əsɔlt
916,assemblage,/əˈsɛmblɪdʒ/,data/raw/phonemeref_data/audio/assemblage/en1005814.mp3,əsɛmblɪdʒ
917,assembles,/əˈsɛmbəl/,data/raw/phonemeref_data/audio/assembles/en004691.mp3,əsɛmbəl
918,assembly,/əˈsɛmbli/,data/raw/phonemeref_data/audio/assembly/en004723.mp3,əsɛmbli
919,assent,/əˈsɛnt/,data/raw/phonemeref_data/audio/assent/en004736.mp3,əsɛnt
920,assertion,/əˈsɜːrʃən/,data/raw/phonemeref_data/audio/assertion/en004753.mp3,əsɜrʃən
921,assertions,/əˈsɜːrʃən/,data/raw/phonemeref_data/audio/assertions/en004753.mp3,əsɜrʃən
922,assertive,/əˈsɜːrtɪv/,data/raw/phonemeref_data/audio/assertive/en004765.mp3,əsɜrtɪv
923,asserts,/əˈsɜːrt/,data/raw/phonemeref_data/audio/asserts/en004749.mp3,əsɜrt
924,assessment,/əˈsɛsmənt/,data/raw/phonemeref_data/audio/assessment/en004786.mp3,əsɛsmənt
925,assessments,/əˈsɛsmənt/,data/raw/phonemeref_data/audio/assessments/en004786.mp3,əsɛsmənt
926,assessor,/əˈsɛsər/,data/raw/phonemeref_data/audio/assessor/en1005824.mp3,əsɛsər
927,assessors,/əˈsɛsər/,data/raw/phonemeref_data/audio/assessors/en1005824.mp3,əsɛsər
928,asset,/ˈæsɛt/,data/raw/phonemeref_data/audio/asset/en004799.mp3,æsɛt
929,assholes,/ˈæshəʊl/,data/raw/phonemeref_data/audio/assholes/en004806.mp3,æshoʊl
930,assignee,/ˌæsaɪˈniː/,data/raw/phonemeref_data/audio/assignee/en1005842.mp3,æsaɪni
931,assignment,/əˈsaɪnmənt/,data/raw/phonemeref_data/audio/assignment/en004829.mp3,əsaɪnmənt
932,assignments,/əˈsaɪnmənt/,data/raw/phonemeref_data/audio/assignments/en004829.mp3,əsaɪnmənt
933,assigns,/əˈsaɪn/,data/raw/phonemeref_data/audio/assigns/en004810.mp3,əsaɪn
934,assimilation,/əˌsɪmɪˈleɪʃən/,data/raw/phonemeref_data/audio/assimilation/en1005866.mp3,əsɪmɪleɪʃən
935,assistance,/əˈsɪstəns/,data/raw/phonemeref_data/audio/assistance/en004841.mp3,əsɪstəns
936,assistant,/əˈsɪstənt/,data/raw/phonemeref_data/audio/assistant/en004859.mp3,əsɪstənt
937,assistants,/əˈsɪstənt/,data/raw/phonemeref_data/audio/assistants/en004859.mp3,əsɪstənt
938,assists,/əˈsɪst/,data/raw/phonemeref_data/audio/assists/en004838.mp3,əsɪst
939,associates,/əˈsəʊsiət/,data/raw/phonemeref_data/audio/associates/en004866.mp3,əsoʊsiət
940,association,/əˌsəʊsiˈeɪʃən/,data/raw/phonemeref_data/audio/association/en004887.mp3,əsoʊsieɪʃən
941,associations,/əˌsəʊsiˈeɪʃən/,data/raw/phonemeref_data/audio/associations/en004887.mp3,əsoʊsieɪʃən
942,assorted,/əˈsɔːrtɪd/,data/raw/phonemeref_data/audio/assorted/en004892.mp3,əsɔrtɪd
943,assortment,/əˈsɔːrtmənt/,data/raw/phonemeref_data/audio/assortment/en004908.mp3,əsɔrtmənt
944,assumes,/əˈsjuːm/,data/raw/phonemeref_data/audio/assumes/en004916.mp3,əsjum
945,assumption,/əˈsʌmpʃən/,data/raw/phonemeref_data/audio/assumption/en004939.mp3,əsʌmpʃən
946,assumptions,/əˈsʌmpʃən/,data/raw/phonemeref_data/audio/assumptions/en004939.mp3,əsʌmpʃən
947,assurance,/əˈʃʊərəns/,data/raw/phonemeref_data/audio/assurance/en004944.mp3,əʃʊərəns
948,assurances,/əˈʃʊərəns/,data/raw/phonemeref_data/audio/assurances/en004944.mp3,əʃʊərəns
949,assured,/əˈʃʊərd/,data/raw/phonemeref_data/audio/assured/en004962.mp3,əʃʊərd
950,assures,/əˈʃʊər/,data/raw/phonemeref_data/audio/assures/en004955.mp3,əʃʊər
951,asterisks,/ˈæstərɪsk/,data/raw/phonemeref_data/audio/asterisks/en1005894.mp3,æstərɪsk
952,asthma,/ˈæsmə/,data/raw/phonemeref_data/audio/asthma/en1005904.mp3,æsmə
953,astonished,/əˈstɒnɪʃt/,data/raw/phonemeref_data/audio/astonished/en004987.mp3,əstɒnɪʃt
954,astonishing,/əˈstɒnɪʃɪŋ/,data/raw/phonemeref_data/audio/astonishing/en004993.mp3,əstɒnɪʃɪŋ
955,astonishingly,/əˈstɒnɪʃɪŋli/,data/raw/phonemeref_data/audio/astonishingly/en1005917.mp3,əstɒnɪʃɪŋli
956,astonishment,/əˈstɒnɪʃmənt/,data/raw/phonemeref_data/audio/astonishment/en005008.mp3,əstɒnɪʃmənt
957,astounding,/əˈstaʊndɪŋ/,data/raw/phonemeref_data/audio/astounding/en005011.mp3,əstaʊndɪŋ
958,astray,/əˈstreɪ/,data/raw/phonemeref_data/audio/astray/en005023.mp3,əstreɪ
959,astride,/əˈstraɪd/,data/raw/phonemeref_data/audio/astride/en1005930.mp3,əstraɪd
960,astronaut,/ˈæstrənɔːt/,data/raw/phonemeref_data/audio/astronaut/en005035.mp3,æstrənɔt
961,astronauts,/ˈæstrənɔːt/,data/raw/phonemeref_data/audio/astronauts/en005035.mp3,æstrənɔt
962,astronomy,/əˈstrɒnəmi/,data/raw/phonemeref_data/audio/astronomy/en1005941.mp3,əstrɒnəmi
963,asunder,/əˈsʌndər/,data/raw/phonemeref_data/audio/asunder/en1005968.mp3,əsʌndər
964,asylum,/əˈsaɪləm/,data/raw/phonemeref_data/audio/asylum/en005049.mp3,əsaɪləm
965,asylums,/əˈsaɪləm/,data/raw/phonemeref_data/audio/asylums/en005049.mp3,əsaɪləm
966,at,/ˈæt/,data/raw/phonemeref_data/audio/at/en005050.mp3,æt
967,atheist,/ˈeɪθiɪst/,data/raw/phonemeref_data/audio/atheist/en1005985.mp3,eɪθiɪst
968,atheists,/ˈeɪθiɪst/,data/raw/phonemeref_data/audio/atheists/en1005985.mp3,eɪθiɪst
969,athlete,/ˈæθliːt/,data/raw/phonemeref_data/audio/athlete/en005066.mp3,æθlit
970,athletes,/ˈæθliːt/,data/raw/phonemeref_data/audio/athletes/en005066.mp3,æθlit
971,athletic,/æθˈlɛtɪk/,data/raw/phonemeref_data/audio/athletic/en005079.mp3,æθlɛtɪk
972,ATM,/ˌeɪtiːˈɛm/,data/raw/phonemeref_data/audio/ATM/en005087.mp3,eɪtiɛm
973,atmosphere,/ˈætməsfɪər/,data/raw/phonemeref_data/audio/atmosphere/en005091.mp3,ætməsfɪər
974,atmospheres,/ˈætməsfɪər/,data/raw/phonemeref_data/audio/atmospheres/en005091.mp3,ætməsfɪər
975,atmospheric,/ˌætməsˈfɛrɪk/,data/raw/phonemeref_data/audio/atmospheric/en1006015.mp3,ætməsfɛrɪk
976,atom,/ˈætəm/,data/raw/phonemeref_data/audio/atom/en1006021.mp3,ætəm
977,atoms,/ˈætəm/,data/raw/phonemeref_data/audio/atoms/en1006021.mp3,ætəm
978,atone,/əˈtəʊn/,data/raw/phonemeref_data/audio/atone/en1006035.mp3,ətoʊn
979,atonement,/əˈtəʊnmənt/,data/raw/phonemeref_data/audio/atonement/en005105.mp3,ətoʊnmənt
980,atop,/əˈtɒp/,data/raw/phonemeref_data/audio/atop/en1006049.mp3,ətɒp
981,atrocious,/əˈtrəʊʃəs/,data/raw/phonemeref_data/audio/atrocious/en1006064.mp3,ətroʊʃəs
982,atrocity,/əˈtrɒsɪti/,data/raw/phonemeref_data/audio/atrocity/en1006078.mp3,ətrɒsɪti
983,atrophy,/ˈætrəfi/,data/raw/phonemeref_data/audio/atrophy/en1006080.mp3,ætrəfi
984,attached,/əˈtætʃt/,data/raw/phonemeref_data/audio/attached/en005127.mp3,ətætʃt
985,attachment,/əˈtætʃmənt/,data/raw/phonemeref_data/audio/attachment/en005134.mp3,ətætʃmənt
986,attachments,/əˈtætʃmənt/,data/raw/phonemeref_data/audio/attachments/en005134.mp3,ətætʃmənt
987,attack,/əˈtæk/,data/raw/phonemeref_data/audio/attack/en005145.mp3,ətæk
988,attacker,/əˈtækər/,data/raw/phonemeref_data/audio/attacker/en1006105.mp3,ətækər
989,attackers,/əˈtækər/,data/raw/phonemeref_data/audio/attackers/en1006105.mp3,ətækər
990,attacks,/əˈtæk/,data/raw/phonemeref_data/audio/attacks/en005145.mp3,ətæk
991,attainable,/əˈteɪnəbəl/,data/raw/phonemeref_data/audio/attainable/en005168.mp3,əteɪnəbəl
992,attainment,/əˈteɪnmənt/,data/raw/phonemeref_data/audio/attainment/en005170.mp3,əteɪnmənt
993,attainments,/əˈteɪnmənt/,data/raw/phonemeref_data/audio/attainments/en005170.mp3,əteɪnmənt
994,attains,/əˈteɪn/,data/raw/phonemeref_data/audio/attains/en005159.mp3,əteɪn
995,attempts,/əˈtɛmpt/,data/raw/phonemeref_data/audio/attempts/en005184.mp3,ətɛmpt
996,attendance,/əˈtɛndəns/,data/raw/phonemeref_data/audio/attendance/en005200.mp3,ətɛndəns
997,attendant,/əˈtɛndənt/,data/raw/phonemeref_data/audio/attendant/en005212.mp3,ətɛndənt
998,attendants,/əˈtɛndənt/,data/raw/phonemeref_data/audio/attendants/en005212.mp3,ətɛndənt
999,attention,/əˈtɛnʃən/,data/raw/phonemeref_data/audio/attention/en005231.mp3,ətɛnʃən
1000,attentions,/əˈtɛnʃən/,data/raw/phonemeref_data/audio/attentions/en005231.mp3,ətɛnʃən
1001,attentive,/əˈtɛntɪv/,data/raw/phonemeref_data/audio/attentive/en005245.mp3,ətɛntɪv
1002,attentively,/əˈtɛntɪvli/,data/raw/phonemeref_data/audio/attentively/en1006116.mp3,ətɛntɪvli
1003,attest,/əˈtɛst/,data/raw/phonemeref_data/audio/attest/en005258.mp3,ətɛst
1004,attestation,/ætesˈteɪʃən/,data/raw/phonemeref_data/audio/attestation/en1006135.mp3,ætɛsteɪʃən
1005,attested,/əˈtɛstɪd/,data/raw/phonemeref_data/audio/attested/en1006145.mp3,ətɛstɪd
1006,attic,/ˈætɪk/,data/raw/phonemeref_data/audio/attic/en005268.mp3,ætɪk
1007,attire,/əˈtaɪər/,data/raw/phonemeref_data/audio/attire/en005275.mp3,ətaɪər
1008,attitude,/ˈætɪtjuːd/,data/raw/phonemeref_data/audio/attitude/en005282.mp3,ætɪtjud
1009,attitudes,/ˈætɪtjuːd/,data/raw/phonemeref_data/audio/attitudes/en005282.mp3,ætɪtjud
1010,attorney,/əˈtɜːrni/,data/raw/phonemeref_data/audio/attorney/en005298.mp3,ətɜrni
1011,attorneys,/əˈtɜːrni/,data/raw/phonemeref_data/audio/attorneys/en005298.mp3,ətɜrni
1012,attraction,/əˈtrækʃən/,data/raw/phonemeref_data/audio/attraction/en005311.mp3,ətrækʃən
1013,attractions,/əˈtrækʃən/,data/raw/phonemeref_data/audio/attractions/en005311.mp3,ətrækʃən
1014,attractive,/əˈtræktɪv/,data/raw/phonemeref_data/audio/attractive/en005328.mp3,ətræktɪv
1015,attracts,/əˈtrækt/,data/raw/phonemeref_data/audio/attracts/en005300.mp3,ətrækt
1016,attribute,/ˈætrɪbjuːt/,data/raw/phonemeref_data/audio/attribute/en005337.mp3,ætrɪbjut
1017,attributes,/ˈætrɪbjuːt/,data/raw/phonemeref_data/audio/attributes/en005337.mp3,ætrɪbjut
