id,word,ipa,audio_path
1924,bunks,/ˈbʌŋk/,data/raw/phonemeref_data/audio/bunks/en011696.mp3
1925,bunny,/ˈbʌni/,data/raw/phonemeref_data/audio/bunny/en011703.mp3
1926,buns,/ˈbʌn/,data/raw/phonemeref_data/audio/buns/en011651.mp3
1927,bunting,/ˈbʌntɪŋ/,data/raw/phonemeref_data/audio/bunting/en1011919.mp3
1928,buoy,/ˈbɔɪ/,data/raw/phonemeref_data/audio/buoy/en011712.mp3
1929,buoyancy,/ˈbɔɪənsi/,data/raw/phonemeref_data/audio/buoyancy/en011721.mp3
1930,buoyant,/ˈbɔɪənt/,data/raw/phonemeref_data/audio/buoyant/en011737.mp3
1931,buoys,/ˈbɔɪ/,data/raw/phonemeref_data/audio/buoys/en011712.mp3
1932,burden,/ˈbɜːrdən/,data/raw/phonemeref_data/audio/burden/en011741.mp3
1933,burdens,/ˈbɜːrdən/,data/raw/phonemeref_data/audio/burdens/en011741.mp3
1934,burdensome,/ˈbɜːrdənsəm/,data/raw/phonemeref_data/audio/burdensome/en011756.mp3
1935,bureau,/ˈbjʊərəʊ/,data/raw/phonemeref_data/audio/bureau/en011765.mp3
1936,bureaucracy,/bjʊˈrɒkrəsi/,data/raw/phonemeref_data/audio/bureaucracy/en1011926.mp3
1937,bureaucratic,/ˌbjʊərəˈkrætɪk/,data/raw/phonemeref_data/audio/bureaucratic/en1011939.mp3
1938,bureaus,/ˈbjʊərəʊ/,data/raw/phonemeref_data/audio/bureaus/en011765.mp3
1939,burgeoning,/ˈbɜːdʒənɪŋ/,data/raw/phonemeref_data/audio/burgeoning/en011771.mp3
1940,burger,/ˈbɜːrgər/,data/raw/phonemeref_data/audio/burger/en1011966.mp3
1941,burgers,/ˈbɜːrgər/,data/raw/phonemeref_data/audio/burgers/en1011966.mp3
1942,burglar,/ˈbɜːrglər/,data/raw/phonemeref_data/audio/burglar/en011789.mp3
1943,burglars,/ˈbɜːrglər/,data/raw/phonemeref_data/audio/burglars/en011789.mp3
1944,burglary,/ˈbɜːrgləri/,data/raw/phonemeref_data/audio/burglary/en011796.mp3
1945,burgundy,/ˈbɜːɡəndi/,data/raw/phonemeref_data/audio/burgundy/en011826.mp3
1946,burial,/ˈbɛriəl/,data/raw/phonemeref_data/audio/burial/en011830.mp3
1947,burials,/ˈbɛriəl/,data/raw/phonemeref_data/audio/burials/en011830.mp3
1948,burlesque,/bɜːrˈlɛsk/,data/raw/phonemeref_data/audio/burlesque/en1011986.mp3
1949,burly,/ˈbɜːrli/,data/raw/phonemeref_data/audio/burly/en1011992.mp3
1950,burner,/ˈbɜːrnər/,data/raw/phonemeref_data/audio/burner/en1012033.mp3
1951,burners,/ˈbɜːrnər/,data/raw/phonemeref_data/audio/burners/en1012033.mp3
1952,burning,/ˈbɜːrnɪŋ/,data/raw/phonemeref_data/audio/burning/en011853.mp3
1953,burnings,/ˈbɜːrnɪŋ/,data/raw/phonemeref_data/audio/burnings/en011853.mp3
1954,burnished,/ˈbɜːrnɪʃt/,data/raw/phonemeref_data/audio/burnished/en1012052.mp3
1955,burns,/ˈbɜːrn/,data/raw/phonemeref_data/audio/burns/en011842.mp3
1956,burrow,/ˈbʌrəʊ/,data/raw/phonemeref_data/audio/burrow/en011875.mp3
1957,burrows,/ˈbʌrəʊ/,data/raw/phonemeref_data/audio/burrows/en011875.mp3
1958,burry,/ˈbɜːrɪ/,data/raw/phonemeref_data/audio/burry/en1012085.mp3
1959,burst,/ˈbɜːrst/,data/raw/phonemeref_data/audio/burst/en011880.mp3
1960,bursts,/ˈbɜːrst/,data/raw/phonemeref_data/audio/bursts/en011880.mp3
1961,bus,/ˈbʌs/,data/raw/phonemeref_data/audio/bus/en011902.mp3
1962,bush,/ˈbʊʃ/,data/raw/phonemeref_data/audio/bush/en011910.mp3
1963,bushel,/ˈbʊʃəl/,data/raw/phonemeref_data/audio/bushel/en011924.mp3
1964,bushels,/ˈbʊʃəl/,data/raw/phonemeref_data/audio/bushels/en011924.mp3
1965,bushy,/ˈbʊʃi/,data/raw/phonemeref_data/audio/bushy/en011939.mp3
1966,busily,/ˈbɪzɪli/,data/raw/phonemeref_data/audio/busily/en1012155.mp3
1967,business,/ˈbɪznɪs/,data/raw/phonemeref_data/audio/business/en011946.mp3
1968,businessman,/ˈbɪznɪsmən/,data/raw/phonemeref_data/audio/businessman/en011958.mp3
1969,busks,/ˈbʌsk/,data/raw/phonemeref_data/audio/busks/en1012199.mp3
1970,bust,/ˈbʌst/,data/raw/phonemeref_data/audio/bust/en011964.mp3
1971,bustle,/ˈbʌsəl/,data/raw/phonemeref_data/audio/bustle/en011980.mp3
1972,bustles,/ˈbʌsəl/,data/raw/phonemeref_data/audio/bustles/en011980.mp3
1973,bustling,/ˈbʌsəlɪŋ/,data/raw/phonemeref_data/audio/bustling/en011994.mp3
1974,busts,/ˈbʌst/,data/raw/phonemeref_data/audio/busts/en011964.mp3
1975,busy,/ˈbɪzi/,data/raw/phonemeref_data/audio/busy/en012000.mp3
1976,but,/ˈbʌt/,data/raw/phonemeref_data/audio/but/en012019.mp3
1977,butcher,/ˈbʊtʃər/,data/raw/phonemeref_data/audio/butcher/en012027.mp3
1978,butchers,/ˈbʊtʃər/,data/raw/phonemeref_data/audio/butchers/en012027.mp3
1979,butchery,/ˈbʊtʃəri/,data/raw/phonemeref_data/audio/butchery/en1012249.mp3
1980,butler,/ˈbʌtlə/,data/raw/phonemeref_data/audio/butler/en012037.mp3
1981,butlers,/ˈbʌtlə/,data/raw/phonemeref_data/audio/butlers/en012037.mp3
1982,butt,/ˈbʌt/,data/raw/phonemeref_data/audio/butt/en012044.mp3
1983,butter,/ˈbʌtər/,data/raw/phonemeref_data/audio/butter/en012056.mp3
1984,butterfly,/ˈbʌtərflaɪ/,data/raw/phonemeref_data/audio/butterfly/en012067.mp3
1985,butters,/ˈbʌtər/,data/raw/phonemeref_data/audio/butters/en012056.mp3
1986,butterscotch,/ˈbʌtərskɒtʃ/,data/raw/phonemeref_data/audio/butterscotch/en1012270.mp3
1987,buttery,/ˈbʌtəri/,data/raw/phonemeref_data/audio/buttery/en1012282.mp3
1988,button,/ˈbʌtən/,data/raw/phonemeref_data/audio/button/en012096.mp3
1989,buttonhole,/ˈbʌtənhəʊl/,data/raw/phonemeref_data/audio/buttonhole/en1012298.mp3
1990,buttons,/ˈbʌtən/,data/raw/phonemeref_data/audio/buttons/en012096.mp3
1991,butts,/ˈbʌt/,data/raw/phonemeref_data/audio/butts/en012044.mp3
1992,buyer,/ˈbaɪər/,data/raw/phonemeref_data/audio/buyer/en012123.mp3
1993,buyers,/ˈbaɪər/,data/raw/phonemeref_data/audio/buyers/en012123.mp3
1994,buyouts,/ˈbaɪaʊt/,data/raw/phonemeref_data/audio/buyouts/en1012316.mp3
1995,buys,/ˈbaɪ/,data/raw/phonemeref_data/audio/buys/en012116.mp3
1996,buzz,/ˈbʌz/,data/raw/phonemeref_data/audio/buzz/en012136.mp3
1997,buzzard,/ˈbʌzərd/,data/raw/phonemeref_data/audio/buzzard/en1012322.mp3
1998,buzzing,/ˈbʌzɪŋ/,data/raw/phonemeref_data/audio/buzzing/en012155.mp3
1999,by,/ˈbaɪ/,data/raw/phonemeref_data/audio/by/en012164.mp3
2000,bye,/ˈbaɪ/,data/raw/phonemeref_data/audio/bye/en012173.mp3
2001,bystanders,/ˈbaɪstændər/,data/raw/phonemeref_data/audio/bystanders/en1012355.mp3
2002,byte,/ˈbaɪt/,data/raw/phonemeref_data/audio/byte/en1012365.mp3
2003,bytes,/ˈbaɪt/,data/raw/phonemeref_data/audio/bytes/en1012365.mp3
2004,cab,/ˌsiːeɪˈbiː/,data/raw/phonemeref_data/audio/cab/en012206.mp3
2005,cabbage,/ˈkæbɪdʒ/,data/raw/phonemeref_data/audio/cabbage/en012216.mp3
2006,cabin,/ˈkæbɪn/,data/raw/phonemeref_data/audio/cabin/en012227.mp3
2007,cabinet,/ˈkæbɪnɪt/,data/raw/phonemeref_data/audio/cabinet/en012231.mp3
2008,cabinets,/ˈkæbɪnɪt/,data/raw/phonemeref_data/audio/cabinets/en012231.mp3
2009,cabins,/ˈkæbɪn/,data/raw/phonemeref_data/audio/cabins/en012227.mp3
2010,cable,/ˈkeɪbəl/,data/raw/phonemeref_data/audio/cable/en012247.mp3
2011,cables,/ˈkeɪbəl/,data/raw/phonemeref_data/audio/cables/en012247.mp3
2012,cabs,/ˌsiːeɪˈbiː/,data/raw/phonemeref_data/audio/cabs/en012206.mp3
2013,cache,/ˈkæʃ/,data/raw/phonemeref_data/audio/cache/en012251.mp3
2014,cad,/ˈkæd/,data/raw/phonemeref_data/audio/cad/en1012425.mp3
2015,cadaver,/kəˈdævər/,data/raw/phonemeref_data/audio/cadaver/en1012449.mp3
2016,cadence,/ˈkeɪdəns/,data/raw/phonemeref_data/audio/cadence/en1012461.mp3
2017,cadmium,/ˈkædmiəm/,data/raw/phonemeref_data/audio/cadmium/en1012473.mp3
2018,cadre,/ˈkɑːdə/,data/raw/phonemeref_data/audio/cadre/en1012487.mp3
2019,cafeteria,/ˌkæfɪˈtiərɪə/,data/raw/phonemeref_data/audio/cafeteria/en012272.mp3
2020,cafeterias,/ˌkæfɪˈtiərɪə/,data/raw/phonemeref_data/audio/cafeterias/en012272.mp3
2021,caffeine,/ˈkæfiːn/,data/raw/phonemeref_data/audio/caffeine/en1012492.mp3
2022,cage,/ˈkeɪdʒ/,data/raw/phonemeref_data/audio/cage/en012285.mp3
2023,caged,/ˈkeɪdʒd/,data/raw/phonemeref_data/audio/caged/en1012506.mp3
2024,cages,/ˈkeɪdʒ/,data/raw/phonemeref_data/audio/cages/en012285.mp3
2025,cake,/ˈkeɪk/,data/raw/phonemeref_data/audio/cake/en012290.mp3
2026,cakes,/ˈkeɪk/,data/raw/phonemeref_data/audio/cakes/en012290.mp3
2027,calamity,/kəˈlæmɪti/,data/raw/phonemeref_data/audio/calamity/en1012549.mp3
2028,calcium,/ˈkælsɪəm/,data/raw/phonemeref_data/audio/calcium/en1012554.mp3
2029,calculated,/ˈkælkjʊleɪtɪd/,data/raw/phonemeref_data/audio/calculated/en1012571.mp3
2030,calculates,/ˈkælkjʊleɪt/,data/raw/phonemeref_data/audio/calculates/en1012560.mp3
2031,calculating,/ˈkælkjʊleɪtɪŋ/,data/raw/phonemeref_data/audio/calculating/en1012587.mp3
2032,calculation,/ˌkælkjʊˈleɪʃən/,data/raw/phonemeref_data/audio/calculation/en012309.mp3
2033,calculations,/ˌkælkjʊˈleɪʃən/,data/raw/phonemeref_data/audio/calculations/en012309.mp3
2034,calculator,/ˈkælkjʊleɪtər/,data/raw/phonemeref_data/audio/calculator/en1012598.mp3
2035,calculators,/ˈkælkjʊleɪtər/,data/raw/phonemeref_data/audio/calculators/en1012598.mp3
2036,calendar,/ˈkælɪndər/,data/raw/phonemeref_data/audio/calendar/en012311.mp3
2037,calendars,/ˈkælɪndər/,data/raw/phonemeref_data/audio/calendars/en012311.mp3
2038,calibers,/ˈkælɪbər/,data/raw/phonemeref_data/audio/calibers/en1012605.mp3
2039,calibration,/ˌkælɪˈbreɪʃən/,data/raw/phonemeref_data/audio/calibration/en1012611.mp3
2040,California,/ˌkælɪˈfɔːrniə/,data/raw/phonemeref_data/audio/California/en1012626.mp3
2041,caller,/ˈkɔːlər/,data/raw/phonemeref_data/audio/caller/en1012683.mp3
2042,callers,/ˈkɔːlər/,data/raw/phonemeref_data/audio/callers/en1012683.mp3
2043,calling,/ˈkɔːlɪŋ/,data/raw/phonemeref_data/audio/calling/en012381.mp3
2044,callous,/ˈkæləs/,data/raw/phonemeref_data/audio/callous/en012391.mp3
2045,calls,/ˈkɔːl/,data/raw/phonemeref_data/audio/calls/en012330.mp3
2046,calm,/ˈkɑːm/,data/raw/phonemeref_data/audio/calm/en012400.mp3
2047,calming,/ˈkɑːmɪŋ/,data/raw/phonemeref_data/audio/calming/en1012704.mp3
2048,calmly,/ˈkɑːmli/,data/raw/phonemeref_data/audio/calmly/en1012711.mp3
2049,calms,/ˈkɑːm/,data/raw/phonemeref_data/audio/calms/en012400.mp3
2050,calories,/ˈkæləri/,data/raw/phonemeref_data/audio/calories/en1012724.mp3
2051,calve,/ˈkɑːv/,data/raw/phonemeref_data/audio/calve/en1012733.mp3
2052,cam,/ˈkæm/,data/raw/phonemeref_data/audio/cam/en012422.mp3
2053,camaraderie,/ˌkæməˈrɑːdərɪ/,data/raw/phonemeref_data/audio/camaraderie/en1012743.mp3
2054,camcorder,/ˈkæmkɔːrdər/,data/raw/phonemeref_data/audio/camcorder/en1012752.mp3
2055,camcorders,/ˈkæmkɔːrdər/,data/raw/phonemeref_data/audio/camcorders/en1012752.mp3
2056,camel,/ˈkæməl/,data/raw/phonemeref_data/audio/camel/en012434.mp3
2057,camels,/ˈkæməl/,data/raw/phonemeref_data/audio/camels/en012434.mp3
2058,cameos,/ˈkæmiəʊ/,data/raw/phonemeref_data/audio/cameos/en1012760.mp3
2059,camera,/ˈkæmərə/,data/raw/phonemeref_data/audio/camera/en012449.mp3
2060,cameras,/ˈkæmərə/,data/raw/phonemeref_data/audio/cameras/en012449.mp3
2061,camouflage,/ˈkæməflɑːʒ/,data/raw/phonemeref_data/audio/camouflage/en1012792.mp3
2062,camp,/ˈkæmp/,data/raw/phonemeref_data/audio/camp/en012454.mp3
2063,campaign,/ˌkæmˈpeɪn/,data/raw/phonemeref_data/audio/campaign/en012468.mp3
2064,campaigners,/ˌkæmˈpeɪnər/,data/raw/phonemeref_data/audio/campaigners/en1012809.mp3
2065,campaigns,/ˌkæmˈpeɪn/,data/raw/phonemeref_data/audio/campaigns/en012468.mp3
2066,camper,/ˈkæmpər/,data/raw/phonemeref_data/audio/camper/en1012813.mp3
2067,campers,/ˈkæmpər/,data/raw/phonemeref_data/audio/campers/en1012813.mp3
2068,campgrounds,/ˈkæmpgraʊnd/,data/raw/phonemeref_data/audio/campgrounds/en1012833.mp3
2069,camping,/ˈkæmpɪŋ/,data/raw/phonemeref_data/audio/camping/en012474.mp3
2070,camps,/ˈkæmp/,data/raw/phonemeref_data/audio/camps/en012454.mp3
2071,campus,/ˈkæmpəs/,data/raw/phonemeref_data/audio/campus/en012496.mp3
2072,cams,/ˈkæm/,data/raw/phonemeref_data/audio/cams/en012422.mp3
2073,can,/ˈkæn/,data/raw/phonemeref_data/audio/can/en012503.mp3
2074,Canada,/ˈkænədə/,data/raw/phonemeref_data/audio/Canada/en012529.mp3
2075,Canadian,/kəˈneɪdiən/,data/raw/phonemeref_data/audio/Canadian/en1012849.mp3
2076,canadians,/kəˈneɪdiən/,data/raw/phonemeref_data/audio/canadians/en1012849.mp3
2077,canal,/kəˈnæl/,data/raw/phonemeref_data/audio/canal/en012538.mp3
2078,canals,/kəˈnæl/,data/raw/phonemeref_data/audio/canals/en012538.mp3
2079,canary,/kəˈnɛəri/,data/raw/phonemeref_data/audio/canary/en1012856.mp3
2080,cancellations,/ˌkænsəˈleɪʃən/,data/raw/phonemeref_data/audio/cancellations/en1012877.mp3
2081,cancels,/ˈkænsəl/,data/raw/phonemeref_data/audio/cancels/en012540.mp3
2082,cancer,/ˈkænsə/,data/raw/phonemeref_data/audio/cancer/en012553.mp3
2083,cancers,/ˈkænsə/,data/raw/phonemeref_data/audio/cancers/en012553.mp3
2084,candid,/ˈkændɪd/,data/raw/phonemeref_data/audio/candid/en012574.mp3
2085,candidacy,/ˈkændɪdəsi/,data/raw/phonemeref_data/audio/candidacy/en1012881.mp3
2086,candidate,/ˈkændɪdeɪt/,data/raw/phonemeref_data/audio/candidate/en012581.mp3
2087,candidates,/ˈkændɪdeɪt/,data/raw/phonemeref_data/audio/candidates/en012581.mp3
2088,candle,/ˈkændəl/,data/raw/phonemeref_data/audio/candle/en012596.mp3
2089,candlelight,/ˈkændəllaɪt/,data/raw/phonemeref_data/audio/candlelight/en1012896.mp3
2090,candles,/ˈkændəl/,data/raw/phonemeref_data/audio/candles/en012596.mp3
2091,candlestick,/ˈkændəlstɪk/,data/raw/phonemeref_data/audio/candlestick/en1012908.mp3
2092,candlesticks,/ˈkændəlstɪk/,data/raw/phonemeref_data/audio/candlesticks/en1012908.mp3
2093,candy,/ˈkændi/,data/raw/phonemeref_data/audio/candy/en012607.mp3
2094,cane,/ˈkeɪn/,data/raw/phonemeref_data/audio/cane/en012617.mp3
2095,canes,/ˈkeɪn/,data/raw/phonemeref_data/audio/canes/en012617.mp3
2096,canister,/ˈkænɪstər/,data/raw/phonemeref_data/audio/canister/en012625.mp3
2097,canker,/ˈkæŋkə/,data/raw/phonemeref_data/audio/canker/en1012938.mp3
2098,canning,/ˈkænɪŋ/,data/raw/phonemeref_data/audio/canning/en1012958.mp3
2099,cannon,/ˈkænən/,data/raw/phonemeref_data/audio/cannon/en012647.mp3
2100,cannonball,/ˈkænənbɔːl/,data/raw/phonemeref_data/audio/cannonball/en1012962.mp3
2101,cannons,/ˈkænən/,data/raw/phonemeref_data/audio/cannons/en012647.mp3
2102,cannot,/ˈkænɒt/,data/raw/phonemeref_data/audio/cannot/en012655.mp3
2103,canny,/ˈkæni/,data/raw/phonemeref_data/audio/canny/en1012970.mp3
2104,canoe,/kəˈnuː/,data/raw/phonemeref_data/audio/canoe/en1012986.mp3
2105,canoes,/kəˈnuː/,data/raw/phonemeref_data/audio/canoes/en1012986.mp3
2106,canon,/ˈkænən/,data/raw/phonemeref_data/audio/canon/en012668.mp3
2107,canons,/ˈkænən/,data/raw/phonemeref_data/audio/canons/en012668.mp3
2108,canopy,/ˈkænəpi/,data/raw/phonemeref_data/audio/canopy/en012672.mp3
2109,cans,/ˈkæn/,data/raw/phonemeref_data/audio/cans/en012503.mp3
2110,cant,/ˈkænt/,data/raw/phonemeref_data/audio/cant/en012687.mp3
2111,canteen,/kænˈtiːn/,data/raw/phonemeref_data/audio/canteen/en012704.mp3
2112,canter,/ˈkæntər/,data/raw/phonemeref_data/audio/canter/en1013018.mp3
2113,canvas,/ˈkænvəs/,data/raw/phonemeref_data/audio/canvas/en012711.mp3
2114,canvass,/ˈkænvəs/,data/raw/phonemeref_data/audio/canvass/en1013038.mp3
2115,canvassing,/ˈkænvəsɪŋ/,data/raw/phonemeref_data/audio/canvassing/en1013048.mp3
2116,canyon,/ˈkænjən/,data/raw/phonemeref_data/audio/canyon/en012722.mp3
2117,canyons,/ˈkænjən/,data/raw/phonemeref_data/audio/canyons/en012722.mp3
2118,cap,/ˌsiːeɪˈpiː/,data/raw/phonemeref_data/audio/cap/en012738.mp3
2119,capability,/ˌkeɪpəˈbɪlɪti/,data/raw/phonemeref_data/audio/capability/en012744.mp3
2120,capable,/ˈkeɪpəbəl/,data/raw/phonemeref_data/audio/capable/en012751.mp3
2121,capacity,/kəˈpæsɪti/,data/raw/phonemeref_data/audio/capacity/en012766.mp3
2122,cape,/ˈkeɪp/,data/raw/phonemeref_data/audio/cape/en012773.mp3
2123,caper,/ˈkeɪpər/,data/raw/phonemeref_data/audio/caper/en1013068.mp3
2124,capes,/ˈkeɪp/,data/raw/phonemeref_data/audio/capes/en012773.mp3
2125,capillary,/kəˈpɪləri/,data/raw/phonemeref_data/audio/capillary/en1013077.mp3
2126,capital,/ˈkæpɪtəl/,data/raw/phonemeref_data/audio/capital/en012783.mp3
2127,capitalism,/ˈkæpɪtəlɪzəm/,data/raw/phonemeref_data/audio/capitalism/en1013088.mp3
2128,capitals,/ˈkæpɪtəl/,data/raw/phonemeref_data/audio/capitals/en012783.mp3
2129,Capitol,/ˈkæpɪtəl/,data/raw/phonemeref_data/audio/Capitol/en1013109.mp3
2130,capitols,/ˈkæpɪtəl/,data/raw/phonemeref_data/audio/capitols/en1013109.mp3
2131,capo,/ˈkeɪpəʊ/,data/raw/phonemeref_data/audio/capo/en1013118.mp3
2132,caprice,/kəˈpriːs/,data/raw/phonemeref_data/audio/caprice/en1013122.mp3
2133,caprices,/kəˈpriːs/,data/raw/phonemeref_data/audio/caprices/en1013122.mp3
2134,capricious,/kæˈprɪʃəs/,data/raw/phonemeref_data/audio/capricious/en1013132.mp3
2135,capsule,/ˈkæpsjuːl/,data/raw/phonemeref_data/audio/capsule/en1013170.mp3
2136,capsules,/ˈkæpsjuːl/,data/raw/phonemeref_data/audio/capsules/en1013170.mp3
2137,captain,/ˈkæptɪn/,data/raw/phonemeref_data/audio/captain/en012806.mp3
2138,captains,/ˈkæptɪn/,data/raw/phonemeref_data/audio/captains/en012806.mp3
2139,caption,/ˈkæpʃən/,data/raw/phonemeref_data/audio/caption/en012812.mp3
2140,captions,/ˈkæpʃən/,data/raw/phonemeref_data/audio/captions/en012812.mp3
2141,captivating,/ˈkæptɪveɪtɪŋ/,data/raw/phonemeref_data/audio/captivating/en1013189.mp3
2142,captive,/ˈkæptɪv/,data/raw/phonemeref_data/audio/captive/en012831.mp3
2143,captives,/ˈkæptɪv/,data/raw/phonemeref_data/audio/captives/en012831.mp3
2144,captivity,/kæpˈtɪvɪti/,data/raw/phonemeref_data/audio/captivity/en1013191.mp3
2145,captors,/ˈkæptər/,data/raw/phonemeref_data/audio/captors/en1013209.mp3
2146,captures,/ˈkæptʃər/,data/raw/phonemeref_data/audio/captures/en012849.mp3
2147,car,/ˈkɑːr/,data/raw/phonemeref_data/audio/car/en012858.mp3
2148,caramel,/ˈkærəməl/,data/raw/phonemeref_data/audio/caramel/en1013236.mp3
2149,carat,/ˈkærət/,data/raw/phonemeref_data/audio/carat/en1013244.mp3
2150,caravan,/ˈkærəvæn/,data/raw/phonemeref_data/audio/caravan/en1013252.mp3
2151,caravans,/ˈkærəvæn/,data/raw/phonemeref_data/audio/caravans/en1013252.mp3
2152,caraway,/ˈkærəweɪ/,data/raw/phonemeref_data/audio/caraway/en1013263.mp3
2153,carbide,/ˈkɑːbaɪd/,data/raw/phonemeref_data/audio/carbide/en1013274.mp3
2154,carbon,/ˈkɑːrbən/,data/raw/phonemeref_data/audio/carbon/en012860.mp3
2155,carbons,/ˈkɑːrbən/,data/raw/phonemeref_data/audio/carbons/en012860.mp3
2156,carbuncle,/ˈkɑːˌbʌŋkəl/,data/raw/phonemeref_data/audio/carbuncle/en1013307.mp3
2157,carbuncles,/ˈkɑːˌbʌŋkəl/,data/raw/phonemeref_data/audio/carbuncles/en1013307.mp3
2158,card,/ˈkɑːrd/,data/raw/phonemeref_data/audio/card/en012889.mp3
2159,cardboard,/ˈkɑːrdbɔːrd/,data/raw/phonemeref_data/audio/cardboard/en012891.mp3
2160,cardiac,/ˈkɑːrdiæk/,data/raw/phonemeref_data/audio/cardiac/en1013335.mp3
2161,cardinal,/ˈkɑːrdnəl/,data/raw/phonemeref_data/audio/cardinal/en1013344.mp3
2162,cardinals,/ˈkɑːrdnəl/,data/raw/phonemeref_data/audio/cardinals/en1013344.mp3
2163,cardiovascular,/ˌkɑːdɪəʊˈvæskjʊlə/,data/raw/phonemeref_data/audio/cardiovascular/en1013354.mp3
2164,care,/'kɛə/,data/raw/phonemeref_data/audio/care/en012914.mp3
2165,career,/kəˈrɪər/,data/raw/phonemeref_data/audio/career/en012927.mp3
2166,careers,/kəˈrɪər/,data/raw/phonemeref_data/audio/careers/en012927.mp3
2167,carefree,/ˈkɛərfriː/,data/raw/phonemeref_data/audio/carefree/en012939.mp3
2168,careful,/ˈkɛərfʊl/,data/raw/phonemeref_data/audio/careful/en012947.mp3
2169,carefully,/ˈkɛərfʊli/,data/raw/phonemeref_data/audio/carefully/en012953.mp3
2170,careless,/ˈkɛərləs/,data/raw/phonemeref_data/audio/careless/en012973.mp3
2171,carelessly,/ˈkɛərləsli/,data/raw/phonemeref_data/audio/carelessly/en012985.mp3
2172,carelessness,/ˈkɛərləsnɪs/,data/raw/phonemeref_data/audio/carelessness/en1013377.mp3
2173,cares,/'kɛə/,data/raw/phonemeref_data/audio/cares/en012914.mp3
2174,cargo,/ˈkɑːrgəʊ/,data/raw/phonemeref_data/audio/cargo/en013014.mp3
2175,caribou,/ˈkærɪˌbuː/,data/raw/phonemeref_data/audio/caribou/en1013392.mp3
2176,caricature,/ˈkærɪkətʃʊər/,data/raw/phonemeref_data/audio/caricature/en1013405.mp3
2177,caring,/ˈkɛərɪŋ/,data/raw/phonemeref_data/audio/caring/en013038.mp3
2178,carnage,/ˈkɑːrnɪdʒ/,data/raw/phonemeref_data/audio/carnage/en013042.mp3
2179,carnation,/kɑːrˈneɪʃən/,data/raw/phonemeref_data/audio/carnation/en1013414.mp3
2180,carol,/ˈkærəl/,data/raw/phonemeref_data/audio/carol/en1013435.mp3
2181,carols,/ˈkærəl/,data/raw/phonemeref_data/audio/carols/en1013435.mp3
2182,carpenter,/ˈkɑːpɪntə/,data/raw/phonemeref_data/audio/carpenter/en013060.mp3
2183,carpenters,/ˈkɑːpɪntə/,data/raw/phonemeref_data/audio/carpenters/en013060.mp3
2184,carpentry,/ˈkɑːrpɪntri/,data/raw/phonemeref_data/audio/carpentry/en1013461.mp3
2185,carpet,/ˈkɑːrpɪt/,data/raw/phonemeref_data/audio/carpet/en013079.mp3
2186,carpets,/ˈkɑːrpɪt/,data/raw/phonemeref_data/audio/carpets/en013079.mp3
2187,carriage,/ˈkærɪdʒ/,data/raw/phonemeref_data/audio/carriage/en013080.mp3
2188,carriages,/ˈkærɪdʒ/,data/raw/phonemeref_data/audio/carriages/en013080.mp3
2189,carrier,/ˈkærɪə/,data/raw/phonemeref_data/audio/carrier/en013094.mp3
2190,carriers,/ˈkærɪə/,data/raw/phonemeref_data/audio/carriers/en013094.mp3
2191,carrion,/ˈkærɪən/,data/raw/phonemeref_data/audio/carrion/en1013491.mp3
2192,carrot,/ˈkærət/,data/raw/phonemeref_data/audio/carrot/en013106.mp3
2193,carrots,/ˈkærət/,data/raw/phonemeref_data/audio/carrots/en013106.mp3
2194,cars,/ˈkɑːr/,data/raw/phonemeref_data/audio/cars/en012858.mp3
2195,cart,/ˈkɑːrt/,data/raw/phonemeref_data/audio/cart/en013149.mp3
2196,cartel,/kɑːrˈtɛl/,data/raw/phonemeref_data/audio/cartel/en013158.mp3
2197,cartels,/kɑːrˈtɛl/,data/raw/phonemeref_data/audio/cartels/en013158.mp3
2198,carter,/ˈkɑːtə/,data/raw/phonemeref_data/audio/carter/en1013556.mp3
2199,carters,/ˈkɑːtə/,data/raw/phonemeref_data/audio/carters/en1013556.mp3
2200,cartilage,/ˈkɑːrtɪlɪdʒ/,data/raw/phonemeref_data/audio/cartilage/en1013568.mp3
2201,carton,/ˈkɑːrtən/,data/raw/phonemeref_data/audio/carton/en013169.mp3
2202,cartoons,/kɑːrˈtuːn/,data/raw/phonemeref_data/audio/cartoons/en013177.mp3
2203,cartridge,/ˈkɑːrtrɪdʒ/,data/raw/phonemeref_data/audio/cartridge/en013182.mp3
