id,word,ipa,ipa_clean,audio_path,source,score,age
speechocean_train_428,JAYME LOVES POTATO,dʒeɪmiləvzpəteɪtoʊ,dʒeɪmiləvzpəteɪtoʊ,data\speechocean\audio\so_train_00428.wav,speechocean762,9,7
speechocean_train_429,LOWEN THIS IS CARROT,loʊənðɪsɪzkærət,loʊənðɪsɪzkærət,data\speechocean\audio\so_train_00429.wav,speechocean762,8,7
speechocean_train_430,CAN I SEE YOUR BOY,kænaɪsijɔbɔɪ,kænaɪsijɔbɔɪ,data\speechocean\audio\so_train_00430.wav,speechocean762,9,7
speechocean_train_431,LOOK AT THE OLD HOUSE,lʊkætðioʊldhaʊs,lʊkætðioʊldhaʊs,data\speechocean\audio\so_train_00431.wav,speechocean762,9,7
speechocean_train_432,YOU ARE NOT GOING,juɑnətgoʊɪŋ,juɑnətgoʊɪŋ,data\speechocean\audio\so_train_00432.wav,speechocean762,9,7
speechocean_train_433,I HAD TO LOVE HERE SIX YEAR TO DO IT,aɪhædtuləvhɪəsɪksjɜrtudʊɪt,aɪhædtuləvhɪəsɪksjɜrtudʊɪt,data\speechocean\audio\so_train_00433.wav,speechocean762,8,26
speechocean_train_434,IF YOU HAVE TO ORDER HE WILL MISS THE SEASON,ɪfjuhævtuɔdəhiwɪlmɪsðəsizn,ɪfjuhævtuɔdəhiwɪlmɪsðəsizn,data\speechocean\audio\so_train_00434.wav,speechocean762,8,26
speechocean_train_435,I WAS SICK AND TRIED OF HEARING ABOUT IT,aɪwəzsɪkændtraɪdəvhɪʌrɪŋəbaʊtɪt,aɪwəzsɪkændtraɪdəvhɪʌrɪŋəbaʊtɪt,data\speechocean\audio\so_train_00435.wav,speechocean762,8,26
speechocean_train_436,NINE PEOPLE ON THE GROUND WE KID,naɪnpiplənðəgraʊndwikɪd,naɪnpiplənðəgraʊndwikɪd,data\speechocean\audio\so_train_00436.wav,speechocean762,8,26
speechocean_train_437,BUT I HAVE TO LOOK FOR SOMETHING ELSE TO DO,bətaɪhævtulʊkfɔsʌmθɪŋɛlstudʊ,bətaɪhævtulʊkfɔsʌmθɪŋɛlstudʊ,data\speechocean\audio\so_train_00437.wav,speechocean762,8,26
speechocean_train_438,THAT'S PART OF MY JOB,ðætspɑtəvmaɪdʒəb,ðætspɑtəvmaɪdʒəb,data\speechocean\audio\so_train_00438.wav,speechocean762,8,26
speechocean_train_439,COFFEE IN THE MORNING IS A BEAUTIFUL THING,kɔfiɪnðəmɔnɪŋɪzəbjutɪflθɪŋ,kɔfiɪnðəmɔnɪŋɪzəbjutɪflθɪŋ,data\speechocean\audio\so_train_00439.wav,speechocean762,8,26
speechocean_train_440,YOU WILL ALWAYS BE TO BEST FOR ME,juwɪlɔlweɪzbitubɛstfɔmi,juwɪlɔlweɪzbitubɛstfɔmi,data\speechocean\audio\so_train_00440.wav,speechocean762,8,26
speechocean_train_441,FALL IN LOVE WITH YOUR PURPOSE,fɔlɪnləvwɪðjʊəpɜrpəs,fɔlɪnləvwɪðjʊəpɜrpəs,data\speechocean\audio\so_train_00441.wav,speechocean762,8,26
speechocean_train_442,AND IT WAS TOO FUNNY,ændɪtwəztufʌni,ændɪtwəztufʌni,data\speechocean\audio\so_train_00442.wav,speechocean762,8,26
speechocean_train_443,MY TIME TO DO IN RIGHT TIME,maɪtaɪmtudʊɪnraɪttaɪm,maɪtaɪmtudʊɪnraɪttaɪm,data\speechocean\audio\so_train_00443.wav,speechocean762,9,26
speechocean_train_444,FALL IN LOVE WITH NOW YOU,fɔlɪnləvwɪθnaʊju,fɔlɪnləvwɪθnaʊju,data\speechocean\audio\so_train_00444.wav,speechocean762,8,26
speechocean_train_445,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,aɪθɪŋkɪtstaɪmwihævɔlmoʊstɪnənsi,aɪθɪŋkɪtstaɪmwihævɔlmoʊstɪnənsi,data\speechocean\audio\so_train_00445.wav,speechocean762,8,26
speechocean_train_446,TODAY MIGHT BIT GOOD DAY,tədeɪmaɪtbɪtgʊddeɪ,tədeɪmaɪtbɪtgʊddeɪ,data\speechocean\audio\so_train_00446.wav,speechocean762,8,26
speechocean_train_447,IT'S GOING TO BE A WORD ONE,ɪtsgoʊɪŋtubiəwɜrdwən,ɪtsgoʊɪŋtubiəwɜrdwən,data\speechocean\audio\so_train_00447.wav,speechocean762,8,26
speechocean_train_448,IT'S YOU O'CLOCK IN THE AFTERNOON,ɪtsjuəklʌkɪnðəɑftənun,ɪtsjuəklʌkɪnðəɑftənun,data\speechocean\audio\so_train_00448.wav,speechocean762,8,26
speechocean_train_449,LILLY CAN SEE THE PANDA,lɪlikænsiðəpændə,lɪlikænsiðəpændə,data\speechocean\audio\so_train_00449.wav,speechocean762,8,8
speechocean_train_450,EIGHT FIVE THREE TWO,eɪtfaɪvθritu,eɪtfaɪvθritu,data\speechocean\audio\so_train_00450.wav,speechocean762,8,8
speechocean_train_451,FIVE NINE SEVEN SEVEN,faɪvnaɪnsɛvnsɛvn,faɪvnaɪnsɛvnsɛvn,data\speechocean\audio\so_train_00451.wav,speechocean762,8,8
speechocean_train_452,FOUR THREE SEVEN ZERO,fɔθrisɛvnzɪɜroʊ,fɔθrisɛvnzɪɜroʊ,data\speechocean\audio\so_train_00452.wav,speechocean762,8,8
speechocean_train_453,FOUR NINE ONE THREE,fɔnaɪnwənθri,fɔnaɪnwənθri,data\speechocean\audio\so_train_00453.wav,speechocean762,8,8
speechocean_train_454,TINA HAS A BIG TEA,tinəhæzəbɪgti,tinəhæzəbɪgti,data\speechocean\audio\so_train_00454.wav,speechocean762,8,8
speechocean_train_455,LAYLA CAN SEE THE VAN,leɪlɑkænsiðəvæn,leɪlɑkænsiðəvæn,data\speechocean\audio\so_train_00455.wav,speechocean762,8,8
speechocean_train_456,MARY IS NOT A REALLY ACTOR,mærɪɪznətərɪʌliæktɜr,mærɪɪznətərɪʌliæktɜr,data\speechocean\audio\so_train_00456.wav,speechocean762,8,8
speechocean_train_457,MY MOTHER IS IN A RED DRESS,maɪmʌðɜrɪzɪnərɛddrɛs,maɪmʌðɜrɪzɪnərɛddrɛs,data\speechocean\audio\so_train_00457.wav,speechocean762,8,8
speechocean_train_458,I CAN DO IT,aɪkændʊɪt,aɪkændʊɪt,data\speechocean\audio\so_train_00458.wav,speechocean762,8,8
speechocean_train_459,SO BETTY WENT TO FIND THE SHEEP,soʊbɛtiwɛnttufaɪndðəʃip,soʊbɛtiwɛnttufaɪndðəʃip,data\speechocean\audio\so_train_00459.wav,speechocean762,8,7
speechocean_train_460,LISA CAN PEN THE BEAR,lisəkænpɛnðəbɛr,lisəkænpɛnðəbɛr,data\speechocean\audio\so_train_00460.wav,speechocean762,8,7
speechocean_train_461,LYNDA IS A FRIEND FROM BRITAIN,lɪndəɪzəfrɛndfrəmbrɪtn,lɪndəɪzəfrɛndfrəmbrɪtn,data\speechocean\audio\so_train_00461.wav,speechocean762,8,7
speechocean_train_462,SIX NINE THREE,sɪksnaɪnθri,sɪksnaɪnθri,data\speechocean\audio\so_train_00462.wav,speechocean762,9,7
speechocean_train_463,NINE SIX SIX ONE,naɪnsɪkssɪkswən,naɪnsɪkssɪkswən,data\speechocean\audio\so_train_00463.wav,speechocean762,9,7
speechocean_train_464,LOOK AT MANDY'S NECK,lʊkætmændisnɛk,lʊkætmændisnɛk,data\speechocean\audio\so_train_00464.wav,speechocean762,9,7
speechocean_train_465,LET'S DRAW JIM'S EYE,lɛtsdrɔdʒɪmsaɪ,lɛtsdrɔdʒɪmsaɪ,data\speechocean\audio\so_train_00465.wav,speechocean762,8,7
speechocean_train_466,LYNDA NEEDS NEW SHOES,lɪndənidznjuʃuz,lɪndənidznjuʃuz,data\speechocean\audio\so_train_00466.wav,speechocean762,8,7
speechocean_train_467,LOOK AT MARY'S COAT,lʊkætmærɪskoʊt,lʊkætmærɪskoʊt,data\speechocean\audio\so_train_00467.wav,speechocean762,8,7
speechocean_train_468,JACK LIKES YOUR RED JACKET,dʒæklaɪksjʊərɛddʒækɪt,dʒæklaɪksjʊərɛddʒækɪt,data\speechocean\audio\so_train_00468.wav,speechocean762,9,7
speechocean_train_469,SO LISA WENT ON TO PLAYGROUND,soʊlisəwɛntəntupleɪgraʊnd,soʊlisəwɛntəntupleɪgraʊnd,data\speechocean\audio\so_train_00469.wav,speechocean762,8,7
speechocean_train_470,I'M NOT A REAL SALESPERSON,aɪmnətərɪəlseɪlzpɜrsn,aɪmnətərɪəlseɪlzpɜrsn,data\speechocean\audio\so_train_00470.wav,speechocean762,8,7
speechocean_train_471,MARY IS NOT A REAL ACTOR,mærɪɪznətərɪəlæktɜr,mærɪɪznətərɪəlæktɜr,data\speechocean\audio\so_train_00471.wav,speechocean762,9,7
speechocean_train_472,JACK LIKES THE SCIENCE CLASS AT SCHOOL,dʒæklaɪksðəsaɪənsklɑsætskul,dʒæklaɪksðəsaɪənsklɑsætskul,data\speechocean\audio\so_train_00472.wav,speechocean762,8,7
speechocean_train_473,ARE YOU GOING IN NOW,ɑrjugoʊɪŋɪnnaʊ,ɑrjugoʊɪŋɪnnaʊ,data\speechocean\audio\so_train_00473.wav,speechocean762,8,7
speechocean_train_474,THAT WE'RE HAPPY,ðætwɪəhæpi,ðætwɪəhæpi,data\speechocean\audio\so_train_00474.wav,speechocean762,8,7
speechocean_train_475,AND HERE AM I AND HERE ARE YOU,ændhɪəeɪɛmaɪændhɪəɑrju,ændhɪəeɪɛmaɪændhɪəɑrju,data\speechocean\audio\so_train_00475.wav,speechocean762,8,7
speechocean_train_476,LILLY WENT TO SEE FISH,lɪliwɛnttusifɪʃ,lɪliwɛnttusifɪʃ,data\speechocean\audio\so_train_00476.wav,speechocean762,9,7
speechocean_train_477,LUCY RAN AWAY FROM THE FISH,lusirænəweɪfrəmðəfɪʃ,lusirænəweɪfrəmðəfɪʃ,data\speechocean\audio\so_train_00477.wav,speechocean762,8,7
speechocean_train_478,PETER LOVES CANADA,pitɜrləvzkænədə,pitɜrləvzkænədə,data\speechocean\audio\so_train_00478.wav,speechocean762,8,7
speechocean_train_479,CASEY IS A FRIEND FROM CANADA,keɪsiɪzəfrɛndfrəmkænədə,keɪsiɪzəfrɛndfrəmkænədə,data\speechocean\audio\so_train_00479.wav,speechocean762,8,7
speechocean_train_480,FOUR TWO ONE THREE,fɔtuwənθri,fɔtuwənθri,data\speechocean\audio\so_train_00480.wav,speechocean762,9,7
speechocean_train_481,NINE NINE TWO SIX,naɪnnaɪntusɪks,naɪnnaɪntusɪks,data\speechocean\audio\so_train_00481.wav,speechocean762,8,7
speechocean_train_482,FIVE NINE FIVE THREE,faɪvnaɪnfaɪvθri,faɪvnaɪnfaɪvθri,data\speechocean\audio\so_train_00482.wav,speechocean762,8,7
speechocean_train_483,SIX ONE SEVEN SIX,sɪkswənsɛvnsɪks,sɪkswənsɛvnsɪks,data\speechocean\audio\so_train_00483.wav,speechocean762,10,7
speechocean_train_484,SIX THREE SEVEN NINE,sɪksθrisɛvnnaɪn,sɪksθrisɛvnnaɪn,data\speechocean\audio\so_train_00484.wav,speechocean762,9,7
speechocean_train_485,HE IS GOOD AT AMERICAN FOOTBALL,hiɪzgʊdætəmɛrɪkənfʊtbɔl,hiɪzgʊdætəmɛrɪkənfʊtbɔl,data\speechocean\audio\so_train_00485.wav,speechocean762,8,7
speechocean_train_486,MARY AT A LITTLE EGG,mærɪætəlɪtlɛg,mærɪætəlɪtlɛg,data\speechocean\audio\so_train_00486.wav,speechocean762,8,7
speechocean_train_487,LOOK AT MY MOUTH,lʊkætmaɪmaʊθ,lʊkætmaɪmaʊθ,data\speechocean\audio\so_train_00487.wav,speechocean762,8,7
speechocean_train_488,BY CASEY MOUTH,baɪkeɪsimaʊθ,baɪkeɪsimaʊθ,data\speechocean\audio\so_train_00488.wav,speechocean762,8,7
speechocean_train_489,BET LIKES YOUR BLUE JAZZ,bɛtlaɪksjʊəbludʒæz,bɛtlaɪksjʊəbludʒæz,data\speechocean\audio\so_train_00489.wav,speechocean762,8,7
speechocean_train_490,HERE IS BETTY'S SCARE,hɪəɪzbɛtisskɛr,hɪəɪzbɛtisskɛr,data\speechocean\audio\so_train_00490.wav,speechocean762,8,7
speechocean_train_491,MISS GOT ON THE SHIP,mɪsgətənðəʃɪp,mɪsgətənðəʃɪp,data\speechocean\audio\so_train_00491.wav,speechocean762,9,7
speechocean_train_492,SO PETER WAIT INTO THE HOSPITAL,soʊpitɜrweɪtɪntuðəhʌspɪtl,soʊpitɜrweɪtɪntuðəhʌspɪtl,data\speechocean\audio\so_train_00492.wav,speechocean762,8,7
speechocean_train_493,LUCY LOVE POT TOWEL,lusiləvpəttʌʊəl,lusiləvpəttʌʊəl,data\speechocean\audio\so_train_00493.wav,speechocean762,8,7
speechocean_train_494,WE WILL CONTINUE TO FIGHT THIS,wiwɪlkəntɪnjutufaɪtðɪs,wiwɪlkəntɪnjutufaɪtðɪs,data\speechocean\audio\so_train_00494.wav,speechocean762,8,25
speechocean_train_495,THE UNITED STATES IS LIVING ON ITS PASTS,ðəjunaɪtɪdsteɪtsɪzlɪvɪŋənɪtspɑsts,ðəjunaɪtɪdsteɪtsɪzlɪvɪŋənɪtspɑsts,data\speechocean\audio\so_train_00495.wav,speechocean762,8,25
speechocean_train_496,HAVE A LITTLE BIT OF FAITH LOVE,hævəlɪtlbɪtəvfeɪθləv,hævəlɪtlbɪtəvfeɪθləv,data\speechocean\audio\so_train_00496.wav,speechocean762,8,25
speechocean_train_497,WELL THAT WAS A BAD PERIOD,wɛlðætwəzəbædpɪʌrɪəd,wɛlðætwəzəbædpɪʌrɪəd,data\speechocean\audio\so_train_00497.wav,speechocean762,8,25
speechocean_train_498,APRIL IS OVER THEY OVER AND THEY RESULTS ARE IN,eɪprəlɪzoʊvɜrðeɪoʊvɜrændðeɪrɪzʌltsɑɪn,eɪprəlɪzoʊvɜrðeɪoʊvɜrændðeɪrɪzʌltsɑɪn,data\speechocean\audio\so_train_00498.wav,speechocean762,8,25
speechocean_train_499,FEELING A LITTLE TOO SAD,filɪŋəlɪtltusæd,filɪŋəlɪtltusæd,data\speechocean\audio\so_train_00499.wav,speechocean762,8,25
speechocean_train_500,WAIT YOU HAVE A CALLED,weɪtjuhævəkɔld,weɪtjuhævəkɔld,data\speechocean\audio\so_train_00500.wav,speechocean762,9,25
speechocean_train_501,PRIDE IS A HUGE PROBLEM,praɪdɪzəhjudʒprʌbləm,praɪdɪzəhjudʒprʌbləm,data\speechocean\audio\so_train_00501.wav,speechocean762,8,25
speechocean_train_502,HE IS GOING TO END UP DEAD,hiɪzgoʊɪŋtuɛndəpdɛd,hiɪzgoʊɪŋtuɛndəpdɛd,data\speechocean\audio\so_train_00502.wav,speechocean762,8,25
speechocean_train_503,REPEAT COULD HAPPEN TO ANY OF US,rɪpitkʊdhæpəntuɛniəvəs,rɪpitkʊdhæpəntuɛniəvəs,data\speechocean\audio\so_train_00503.wav,speechocean762,8,25
speechocean_train_504,WHAT'S UP WITH THE CALLS,wətsəpwɪððəkɔlz,wətsəpwɪððəkɔlz,data\speechocean\audio\so_train_00504.wav,speechocean762,8,25
speechocean_train_505,HE PUSHED THE IDEA AWAY,hipʊʃtðiaɪdɪʌəweɪ,hipʊʃtðiaɪdɪʌəweɪ,data\speechocean\audio\so_train_00505.wav,speechocean762,9,25
speechocean_train_506,NOT BY A GOOD DEAL,nətbaɪəgʊddil,nətbaɪəgʊddil,data\speechocean\audio\so_train_00506.wav,speechocean762,8,25
speechocean_train_507,AMONG RUSSIANS THERE ARE MANY SUCH,əmʌŋrʌʃnzðɛrɑmɛnisətʃ,əmʌŋrʌʃnzðɛrɑmɛnisətʃ,data\speechocean\audio\so_train_00507.wav,speechocean762,8,25
speechocean_train_508,SHE'S ONE OF THESE WILD FELLOWS,ʃizwənəvðizwaɪldfɛloʊz,ʃizwənəvðizwaɪldfɛloʊz,data\speechocean\audio\so_train_00508.wav,speechocean762,8,25
speechocean_train_509,SO OF COURSE I WAS PICKED ON,soʊəvkɔsaɪwəzpɪktən,soʊəvkɔsaɪwəzpɪktən,data\speechocean\audio\so_train_00509.wav,speechocean762,8,31
speechocean_train_510,IT IS A CONTRADICTION IN TERMS,ɪtɪzəkʌntrədɪkʃnɪntɜrmz,ɪtɪzəkʌntrədɪkʃnɪntɜrmz,data\speechocean\audio\so_train_00510.wav,speechocean762,8,31
speechocean_train_511,SHE HAD SUFFERED STROKES AND HEART FAILURE,ʃihædsʌfədstroʊksændhɑrtfeɪljɜr,ʃihædsʌfədstroʊksændhɑrtfeɪljɜr,data\speechocean\audio\so_train_00511.wav,speechocean762,9,31
speechocean_train_512,HOWEVER THAT WAS THEN AND THIS IS NOW,haʊɛvɜrðætwəzðɛnændðɪsɪznaʊ,haʊɛvɜrðætwəzðɛnændðɪsɪznaʊ,data\speechocean\audio\so_train_00512.wav,speechocean762,8,31
speechocean_train_513,AND WITHOUT FEAR OF BEING ARRESTED,ændwɪðaʊtfɪəəvbiɪŋərɛstɪd,ændwɪðaʊtfɪəəvbiɪŋərɛstɪd,data\speechocean\audio\so_train_00513.wav,speechocean762,8,31
speechocean_train_514,I JUST WANT MY MONEY,aɪdʒəstwɑntmaɪmʌni,aɪdʒəstwɑntmaɪmʌni,data\speechocean\audio\so_train_00514.wav,speechocean762,9,31
speechocean_train_515,THAT WAS THE BEFORE THIS IS THE AFTER,ðætwəzðəbɪfɔrðɪsɪzðəɑftə,ðætwəzðəbɪfɔrðɪsɪzðəɑftə,data\speechocean\audio\so_train_00515.wav,speechocean762,9,31
speechocean_train_516,TOMORROW IS GOING TO BE A BIG DAY FOR ME,təmʌroʊɪzgoʊɪŋtubiəbɪgdeɪfɔmi,təmʌroʊɪzgoʊɪŋtubiəbɪgdeɪfɔmi,data\speechocean\audio\so_train_00516.wav,speechocean762,8,31
speechocean_train_517,HOW DO YOU WIDE THE GAMES,haʊdʊjuwaɪdðəgeɪmz,haʊdʊjuwaɪdðəgeɪmz,data\speechocean\audio\so_train_00517.wav,speechocean762,8,31
speechocean_train_518,I HAVE TO KEEP TELLING MYSELF THAT,aɪhævtukiptɛlɪŋmaɪsɛlfðæt,aɪhævtukiptɛlɪŋmaɪsɛlfðæt,data\speechocean\audio\so_train_00518.wav,speechocean762,8,31
speechocean_train_519,SHE IS HIGH AS A KITE MOST OF THE TIME,ʃiɪzhaɪæzəkaɪtmoʊstəvðətaɪm,ʃiɪzhaɪæzəkaɪtmoʊstəvðətaɪm,data\speechocean\audio\so_train_00519.wav,speechocean762,9,31
speechocean_train_520,COME BACK TO THE PARTY MAN,kəmbæktuðəpɑrtimæn,kəmbæktuðəpɑrtimæn,data\speechocean\audio\so_train_00520.wav,speechocean762,9,31
speechocean_train_521,PASSED HALF A MILLION VIEWS,pæsthɑfəmɪljənvjuz,pæsthɑfəmɪljənvjuz,data\speechocean\audio\so_train_00521.wav,speechocean762,8,31
speechocean_train_522,MAINLY THOSE WHO WERE NOT WORKING,meɪnliðoʊzhuwɜrnətwɜrkɪŋ,meɪnliðoʊzhuwɜrnətwɜrkɪŋ,data\speechocean\audio\so_train_00522.wav,speechocean762,8,31
speechocean_train_523,WHERE ARE THE BELLES FROM,wɛrɑðəbɛlzfrəm,wɛrɑðəbɛlzfrəm,data\speechocean\audio\so_train_00523.wav,speechocean762,8,31
speechocean_train_524,PEOPLE ARE NOT READY FOR IT,piplɑnətrɛdifɔɪt,piplɑnətrɛdifɔɪt,data\speechocean\audio\so_train_00524.wav,speechocean762,8,31
speechocean_train_525,THEN WOULD STOP WORKING IN THE MIDDLE OF THE NIGHT,ðɛnwʊdstəpwɜrkɪŋɪnðəmɪdləvðənaɪt,ðɛnwʊdstəpwɜrkɪŋɪnðəmɪdləvðənaɪt,data\speechocean\audio\so_train_00525.wav,speechocean762,8,31
speechocean_train_526,CHEESE IS ON THE ATTACK,tʃizɪzənðəətæk,tʃizɪzənðəətæk,data\speechocean\audio\so_train_00526.wav,speechocean762,8,31
speechocean_train_527,BUT I WANTED TO KNOW SO BADLY,bətaɪwɑntɪdtunoʊsoʊbædli,bətaɪwɑntɪdtunoʊsoʊbædli,data\speechocean\audio\so_train_00527.wav,speechocean762,8,31
speechocean_train_528,LOVE TO THROW YOURSELF ON THE EARTH AND KISS IT,ləvtuθroʊjɔsɛlfənðəɜrθændkɪsɪt,ləvtuθroʊjɔsɛlfənðəɜrθændkɪsɪt,data\speechocean\audio\so_train_00528.wav,speechocean762,8,31
speechocean_train_529,HE HAD A HEART OF GOD,hihædəhɑtəvgɑd,hihædəhɑtəvgɑd,data\speechocean\audio\so_train_00529.wav,speechocean762,8,24
speechocean_train_530,WE COME IN WITH A CANDIDATE,wikəmɪnwɪθəkændɪdeɪt,wikəmɪnwɪθəkændɪdeɪt,data\speechocean\audio\so_train_00530.wav,speechocean762,8,24
speechocean_train_531,IT IS THE RESULT OF MAJOR REFORM IN THE COUNTRY,ɪtɪzðərɪzʌltəvmeɪdʒərɪfɔmɪnðəkʌntri,ɪtɪzðərɪzʌltəvmeɪdʒərɪfɔmɪnðəkʌntri,data\speechocean\audio\so_train_00531.wav,speechocean762,8,24
speechocean_train_532,IT IS A GOOD POINT,ɪtɪzəgʊdpɔɪnt,ɪtɪzəgʊdpɔɪnt,data\speechocean\audio\so_train_00532.wav,speechocean762,8,24
speechocean_train_533,BUT EVEN THAT IS PART OF THE POINT,bətivnðætɪzpɑtəvðəpɔɪnt,bətivnðætɪzpɑtəvðəpɔɪnt,data\speechocean\audio\so_train_00533.wav,speechocean762,8,24
speechocean_train_534,HOW IS IT MARCH ALREADY,haʊɪzɪtmɑtʃɔlrɛdi,haʊɪzɪtmɑtʃɔlrɛdi,data\speechocean\audio\so_train_00534.wav,speechocean762,8,24
speechocean_train_535,A MEN A CAMERA A BOOK,əmɛnəkæmrəəbʊk,əmɛnəkæmrəəbʊk,data\speechocean\audio\so_train_00535.wav,speechocean762,8,24
speechocean_train_536,SO I CAN TAKE A LISTEN,soʊaɪkænteɪkəlɪsn,soʊaɪkænteɪkəlɪsn,data\speechocean\audio\so_train_00536.wav,speechocean762,8,24
speechocean_train_537,WANT TO BE THE FIRST TO HEAR THE NEWS,wɑnttubiðəfɜrsttuhɪəðənjuz,wɑnttubiðəfɜrsttuhɪəðənjuz,data\speechocean\audio\so_train_00537.wav,speechocean762,8,24
speechocean_train_538,WHAT TIME WOULD YOU LIKE TO DO,wəttaɪmwʊdjulaɪktudʊ,wəttaɪmwʊdjulaɪktudʊ,data\speechocean\audio\so_train_00538.wav,speechocean762,8,24
speechocean_train_539,TRYING TO GET UP AND GET READY FOR WORK,traɪɪŋtugɛtəpændgɛtrɛdifɔwɜrk,traɪɪŋtugɛtəpændgɛtrɛdifɔwɜrk,data\speechocean\audio\so_train_00539.wav,speechocean762,8,24
speechocean_train_540,THIS IS THE BEST LUNCH,ðɪsɪzðəbɛstləntʃ,ðɪsɪzðəbɛstləntʃ,data\speechocean\audio\so_train_00540.wav,speechocean762,8,24
speechocean_train_541,THEN WE HAVE A WINNER,ðɛnwihævəwɪnə,ðɛnwihævəwɪnə,data\speechocean\audio\so_train_00541.wav,speechocean762,8,24
speechocean_train_542,THE PICTURE OF THE NIGHT,ðəpɪktʃɜrəvðənaɪt,ðəpɪktʃɜrəvðənaɪt,data\speechocean\audio\so_train_00542.wav,speechocean762,8,24
speechocean_train_543,BUT WE HAVE THE BRAINS,bətwihævðəbreɪnz,bətwihævðəbreɪnz,data\speechocean\audio\so_train_00543.wav,speechocean762,8,24
speechocean_train_544,THERE HE IS ON THE BACK SEAT,ðɛrhiɪzənðəbæksit,ðɛrhiɪzənðəbæksit,data\speechocean\audio\so_train_00544.wav,speechocean762,8,24
speechocean_train_545,HE SEEMED TO SHAKE HIMSELF,hisimdtuʃeɪkhɪmsɛlf,hisimdtuʃeɪkhɪmsɛlf,data\speechocean\audio\so_train_00545.wav,speechocean762,9,24
speechocean_train_546,IT IS A WORLD PROBLEM,ɪtɪzəwɜrldprʌbləm,ɪtɪzəwɜrldprʌbləm,data\speechocean\audio\so_train_00546.wav,speechocean762,8,21
speechocean_train_547,IF YOU MISS THERE'S A RARELY CONSEQUENCE,ɪfjumɪsðɛrzərɛrlikʌnsɪkwəns,ɪfjumɪsðɛrzərɛrlikʌnsɪkwəns,data\speechocean\audio\so_train_00547.wav,speechocean762,8,21
speechocean_train_548,BUT THERE WAS NO ONE WHO COULD HELP,bətðɛrwəznoʊwənhukʊdhɛlp,bətðɛrwəznoʊwənhukʊdhɛlp,data\speechocean\audio\so_train_00548.wav,speechocean762,8,21
speechocean_train_549,GOING TO GIVE A GO,goʊɪŋtugɪvəgoʊ,goʊɪŋtugɪvəgoʊ,data\speechocean\audio\so_train_00549.wav,speechocean762,8,21
speechocean_train_550,WE NEED YOU HELP TO KEEP IT UP,winidjuhɛlptukipɪtəp,winidjuhɛlptukipɪtəp,data\speechocean\audio\so_train_00550.wav,speechocean762,8,21
speechocean_train_551,I CAN SEE IT BEING A NEW TURNED,aɪkænsiɪtbiɪŋənjutɜrnd,aɪkænsiɪtbiɪŋənjutɜrnd,data\speechocean\audio\so_train_00551.wav,speechocean762,8,21
speechocean_train_552,SHOULD BE FUN TO SEE THE RESULTS,ʃʊdbifəntusiðərɪzʌlts,ʃʊdbifəntusiðərɪzʌlts,data\speechocean\audio\so_train_00552.wav,speechocean762,8,21
speechocean_train_553,IT'S A LIE OF COURSE,ɪtsəlaɪəvkɔrs,ɪtsəlaɪəvkɔrs,data\speechocean\audio\so_train_00553.wav,speechocean762,9,21
speechocean_train_554,ARE YOU AT THE CONCERT,ɑjuætðəkɑnsɜrt,ɑjuætðəkɑnsɜrt,data\speechocean\audio\so_train_00554.wav,speechocean762,9,21
speechocean_train_555,BUT HE'S NOT SUPPOSED TO BE GOOD,bəthiznətsəpoʊzdtubigʊd,bəthiznətsəpoʊzdtubigʊd,data\speechocean\audio\so_train_00555.wav,speechocean762,8,21
speechocean_train_556,FIRST ONE OF THE EVENING,fɜrstwənəvðəivnɪŋ,fɜrstwənəvðəivnɪŋ,data\speechocean\audio\so_train_00556.wav,speechocean762,8,21
speechocean_train_557,LIVING IN THE BAY WITH A WIN IN THE BAY,lɪvɪŋɪnðəbeɪwɪθəwɪnɪnðəbeɪ,lɪvɪŋɪnðəbeɪwɪθəwɪnɪnðəbeɪ,data\speechocean\audio\so_train_00557.wav,speechocean762,8,21
speechocean_train_558,WELCOME TO THE START OF THE WORK WEEK,wɛlkəmtuðəstɑrtəvðəwɜrkwik,wɛlkəmtuðəstɑrtəvðəwɜrkwik,data\speechocean\audio\so_train_00558.wav,speechocean762,8,21
speechocean_train_559,NEED TO GET THE REST,nidtugɛtðərɛst,nidtugɛtðərɛst,data\speechocean\audio\so_train_00559.wav,speechocean762,8,21
speechocean_train_560,DO YOU KNOW THE ANSWER,dʊjunoʊðəɑnsə,dʊjunoʊðəɑnsə,data\speechocean\audio\so_train_00560.wav,speechocean762,8,21
speechocean_train_561,THAT'S THE TRADE TIME I ASK,ðætsðətreɪdtaɪmaɪɑsk,ðætsðətreɪdtaɪmaɪɑsk,data\speechocean\audio\so_train_00561.wav,speechocean762,8,21
speechocean_train_562,BUT IT WAS SLOW WORK,bətɪtwəzsloʊwɜrk,bətɪtwəzsloʊwɜrk,data\speechocean\audio\so_train_00562.wav,speechocean762,8,21
speechocean_train_563,THEN HE MADE FOR HOME,ðɛnhimeɪdfɔhoʊm,ðɛnhimeɪdfɔhoʊm,data\speechocean\audio\so_train_00563.wav,speechocean762,8,21
speechocean_train_564,I HAD A GREAT TIME,aɪhædəgreɪttaɪm,aɪhædəgreɪttaɪm,data\speechocean\audio\so_train_00564.wav,speechocean762,9,21
