id,word,ipa,audio_path,split,ipa_clean
1132,particles,/ˈpɑːrtɪkəl/,audio/particles/en1063306.mp3,train,ˈpɑːrtɪkəl
1133,volume,/ˈvɒljuːm/,audio/volume/en095971.mp3,train,ˈvɒljuːm
1134,sisters,/ˈsɪstər/,audio/sisters/en079289.mp3,train,ˈsɪstər
1135,editions,/ɪˈdɪʃən/,audio/editions/en1028402.mp3,train,ɪˈdɪʃən
1136,dispute,/ˈdɪspjuːt/,audio/dispute/en025940.mp3,train,ˈdɪspjuːt
1137,parenting,/ˈpɛərəntɪŋ/,audio/parenting/en061923.mp3,train,ˈpɛərəntɪŋ
1138,governing,/ˈgʌvərnɪŋ/,audio/governing/en1038543.mp3,train,ˈgʌvərnɪŋ
1139,heel,/ˈhiːl/,audio/heel/en042575.mp3,train,ˈhiːl
1140,consultant,/kənˈsʌltənt/,audio/consultant/en018775.mp3,train,kənˈsʌltənt
1141,flexibility,/ˌflɛksɪˈbɪlɪti/,audio/flexibility/en1034064.mp3,train,ˌflɛksɪˈbɪlɪti
1142,showing,/ˈʃəʊɪŋ/,audio/showing/en078422.mp3,train,ˈʃəʊɪŋ
1143,incident,/ˈɪnsɪdənt/,audio/incident/en045634.mp3,train,ˈɪnsɪdənt
1144,pairs,/ˈpɛər/,audio/pairs/en061589.mp3,train,ˈpɛər
1145,sort,/ˈsɔːrt/,audio/sort/en081626.mp3,train,ˈsɔːrt
1146,recommends,/ˌrɛkəˈmɛnd/,audio/recommends/en070388.mp3,train,ˌrɛkəˈmɛnd
1147,observation,/ˌɒbzərˈveɪʃən/,audio/observation/en1060313.mp3,train,ˌɒbzərˈveɪʃən
1148,firewall,/ˈfaɪərwɔːl/,audio/firewall/en034239.mp3,train,ˈfaɪərwɔːl
1149,cannon,/ˈkænən/,audio/cannon/en012647.mp3,train,ˈkænən
1150,tips,/ˈtɪp/,audio/tips/en090488.mp3,train,ˈtɪp
1151,prompt,/ˈprɒmpt/,audio/prompt/en067380.mp3,train,ˈprɒmpt
1152,advanced,/ədˈvɑːnst/,audio/advanced/en001499.mp3,train,ədˈvɑːnst
1153,stamp,/ˈstæmp/,audio/stamp/en083489.mp3,train,ˈstæmp
1154,consists,/kənˈsɪst/,audio/consists/en018575.mp3,train,kənˈsɪst
1155,impression,/ɪmˈprɛʃən/,audio/impression/en045462.mp3,train,ɪmˈprɛʃən
1156,driven,/ˈdrɪvən/,audio/driven/en027509.mp3,train,ˈdrɪvən
1157,suburban,/səˈbɜːrbən/,audio/suburban/en1086125.mp3,train,səˈbɜːrbən
1158,improvements,/ɪmˈpruːvmənt/,audio/improvements/en045520.mp3,train,ɪmˈpruːvmənt
1159,worthy,/ˈwɜːrði/,audio/worthy/en099347.mp3,train,ˈwɜːrði
1160,points,/ˈpɔɪnt/,audio/points/en064955.mp3,train,ˈpɔɪnt
1161,sheets,/ˈʃiːt/,audio/sheets/en077824.mp3,train,ˈʃiːt
1162,advice,/ədˈvaɪs/,audio/advice/en001611.mp3,train,ədˈvaɪs
1163,horizon,/həˈraɪzən/,audio/horizon/en044038.mp3,train,həˈraɪzən
1164,dark,/ˈdɑːrk/,audio/dark/en022375.mp3,train,ˈdɑːrk
1165,willing,/ˈwɪlɪŋ/,audio/willing/en098321.mp3,train,ˈwɪlɪŋ
1166,disclosure,/dɪsˈkləʊʒər/,audio/disclosure/en025486.mp3,train,dɪsˈkləʊʒər
1167,watch,/ˈwɒtʃ/,audio/watch/en096846.mp3,train,ˈwɒtʃ
1168,creativity,/ˌkriːeɪˈtɪvɪti/,audio/creativity/en020744.mp3,train,ˌkriːeɪˈtɪvɪti
1169,medicine,/ˈmɛdsən/,audio/medicine/en054588.mp3,train,ˈmɛdsən
1170,portuguese,/ˌpɔːtjʊˈɡiːz/,audio/portuguese/en065581.mp3,train,ˌpɔːtjʊˈɡiːz
1171,grade,/ˈgreɪd/,audio/grade/en039552.mp3,train,ˈgreɪd
1172,fan,/ˈfæn/,audio/fan/en032802.mp3,train,ˈfæn
1173,pounds,/ˈpaʊnd/,audio/pounds/en065861.mp3,train,ˈpaʊnd
1174,expect,/ɪkˈspɛkt/,audio/expect/en031757.mp3,train,ɪkˈspɛkt
1175,terror,/ˈtɛrər/,audio/terror/en089064.mp3,train,ˈtɛrər
1176,sustainability,/səˌsteɪnəˈbɪləti/,audio/sustainability/en086977.mp3,train,səˌsteɪnəˈbɪləti
1177,opposite,/ˈɒpəzɪt/,audio/opposite/en060008.mp3,train,ˈɒpəzɪt
1178,exists,/ɪgˈzɪst/,audio/exists/en031686.mp3,train,ɪgˈzɪst
1179,explicitly,/ɪkˈsplɪsɪtli/,audio/explicitly/en1031434.mp3,train,ɪkˈsplɪsɪtli
1180,completely,/kəmˈpliːtli/,audio/completely/en017574.mp3,train,kəmˈpliːtli
1181,texture,/ˈtɛkstʃər/,audio/texture/en1089230.mp3,train,ˈtɛkstʃər
1182,divisions,/dɪˈvɪʒən/,audio/divisions/en026447.mp3,train,dɪˈvɪʒən
1183,recipe,/ˈrɛsɪpi/,audio/recipe/en070284.mp3,train,ˈrɛsɪpi
1184,tough,/ˈtʌf/,audio/tough/en091117.mp3,train,ˈtʌf
1185,fox,/ˈfɒks/,audio/fox/en036437.mp3,train,ˈfɒks
1186,remote,/rɪˈməʊt/,audio/remote/en071714.mp3,train,rɪˈməʊt
1187,expiration,/ˌɛkspɪˈreɪʃən/,audio/expiration/en1031396.mp3,train,ˌɛkspɪˈreɪʃən
1188,consumers,/kənˈsjuːmər/,audio/consumers/en018814.mp3,train,kənˈsjuːmər
1189,digest,/dɪˈdʒɛst/,audio/digest/en024931.mp3,train,dɪˈdʒɛst
1190,great,/ˈɡreɪt/,audio/great/en039995.mp3,train,ˈɡreɪt
1191,penalty,/ˈpɛnəlti/,audio/penalty/en062911.mp3,train,ˈpɛnəlti
1192,desk,/ˈdɛsk/,audio/desk/en024164.mp3,train,ˈdɛsk
1193,success,/səkˈsɛs/,audio/success/en085854.mp3,train,səkˈsɛs
1194,registry,/ˈrɛdʒstri/,audio/registry/en1072675.mp3,train,ˈrɛdʒstri
1195,permits,/ˈpɜːrmɪt/,audio/permits/en063252.mp3,train,ˈpɜːrmɪt
1196,farming,/ˈfɑːrmɪŋ/,audio/farming/en032940.mp3,train,ˈfɑːrmɪŋ
1197,infringement,/ɪnˈfrɪndʒmənt/,audio/infringement/en046215.mp3,train,ɪnˈfrɪndʒmənt
1198,statistics,/stəˈtɪstɪks/,audio/statistics/en083913.mp3,train,stəˈtɪstɪks
1199,laughing,/ˈlɑːfɪŋ/,audio/laughing/en049923.mp3,train,ˈlɑːfɪŋ
1200,stands,/ˈstænd/,audio/stands/en083501.mp3,train,ˈstænd
1201,relationships,/rɪˈleɪʃənʃɪp/,audio/relationships/en071242.mp3,train,rɪˈleɪʃənʃɪp
1202,tables,/ˈteɪbəl/,audio/tables/en087676.mp3,train,ˈteɪbəl
1203,king,/ˈkɪŋ/,audio/king/en049048.mp3,train,ˈkɪŋ
1204,resumes,/rɪˈzjuːm/,audio/resumes/en072759.mp3,train,rɪˈzjuːm
1205,humans,/ˈhjuːmən/,audio/humans/en044442.mp3,train,ˈhjuːmən
1206,innovative,/ˈɪnəvətɪv/,audio/innovative/en046516.mp3,train,ˈɪnəvətɪv
1207,injured,/ˈɪndʒərd/,audio/injured/en046391.mp3,train,ˈɪndʒərd
1208,appliances,/əˈplaɪəns/,audio/appliances/en003811.mp3,train,əˈplaɪəns
1209,disappointed,/ˌdɪsəˈpɔɪntɪd/,audio/disappointed/en025350.mp3,train,ˌdɪsəˈpɔɪntɪd
1210,confirm,/kənˈfɜːrm/,audio/confirm/en018222.mp3,train,kənˈfɜːrm
1211,would,/ˈwʊd/,audio/would/en099350.mp3,train,ˈwʊd
1212,price,/ˈpraɪs/,audio/price/en066649.mp3,train,ˈpraɪs
1213,turns,/ˈtɜːrn/,audio/turns/en092646.mp3,train,ˈtɜːrn
1214,bright,/ˈbraɪt/,audio/bright/en010680.mp3,train,ˈbraɪt
1215,literacy,/ˈlɪtərəsi/,audio/literacy/en051687.mp3,train,ˈlɪtərəsi
1216,scheme,/ˈskiːm/,audio/scheme/en075727.mp3,train,ˈskiːm
1217,america,/əˈmɛrɪkə/,audio/america/en003027.mp3,train,əˈmɛrɪkə
1218,sizes,/ˈsaɪz/,audio/sizes/en079389.mp3,train,ˈsaɪz
1219,vote,/ˈvəʊt/,audio/vote/en096007.mp3,train,ˈvəʊt
1220,abstracts,/ˈæbstrækt/,audio/abstracts/en000332.mp3,train,ˈæbstrækt
1221,retailer,/ˈriːteɪlər/,audio/retailer/en072788.mp3,train,ˈriːteɪlər
1222,norwegian,/nɔːrˈwiːdʒən/,audio/norwegian/en1059741.mp3,train,nɔːrˈwiːdʒən
1223,shoe,/ˈʃuː/,audio/shoe/en078102.mp3,train,ˈʃuː
1224,butterfly,/ˈbʌtərflaɪ/,audio/butterfly/en012067.mp3,train,ˈbʌtərflaɪ
1225,lion,/ˈlaɪən/,audio/lion/en051540.mp3,train,ˈlaɪən
1226,received,/rɪˈsiːvd/,audio/received/en070213.mp3,train,rɪˈsiːvd
1227,agreement,/əˈgriːmənt/,audio/agreement/en002062.mp3,train,əˈgriːmənt
1228,automation,/ˌɔːtəˈmeɪʃən/,audio/automation/en1006619.mp3,train,ˌɔːtəˈmeɪʃən
1229,lens,/ˈlɛnz/,audio/lens/en050707.mp3,train,ˈlɛnz
1230,ken,/ˈkɛn/,audio/ken/en1049676.mp3,train,ˈkɛn
1231,theology,/θiˈɒlədʒi/,audio/theology/en1089341.mp3,train,θiˈɒlədʒi
1232,wars,/ˈwɔːr/,audio/wars/en096522.mp3,train,ˈwɔːr
1233,taxation,/tækˈseɪʃən/,audio/taxation/en1088411.mp3,train,tækˈseɪʃən
1234,coins,/ˈkɔɪn/,audio/coins/en016502.mp3,train,ˈkɔɪn
1235,packets,/ˈpækɪt/,audio/packets/en061415.mp3,train,ˈpækɪt
1236,born,/'bɔːn/,audio/born/en009684.mp3,train,'bɔːn
1237,surgical,/ˈsɜːrdʒɪkəl/,audio/surgical/en086695.mp3,train,ˈsɜːrdʒɪkəl
1238,periodic,/ˌpɪəriˈɒdɪk/,audio/periodic/en1064458.mp3,train,ˌpɪəriˈɒdɪk
1239,proud,/ˈpraʊd/,audio/proud/en067724.mp3,train,ˈpraʊd
1240,camera,/ˈkæmərə/,audio/camera/en012449.mp3,train,ˈkæmərə
1241,forge,/ˈfɔːrdʒ/,audio/forge/en035990.mp3,train,ˈfɔːrdʒ
1242,premium,/ˈpriːmiəm/,audio/premium/en066308.mp3,train,ˈpriːmiəm
1243,breed,/ˈbriːd/,audio/breed/en010519.mp3,train,ˈbriːd
1244,calculated,/ˈkælkjʊleɪtɪd/,audio/calculated/en1012571.mp3,train,ˈkælkjʊleɪtɪd
1245,grammar,/ˈgræmər/,audio/grammar/en039637.mp3,train,ˈgræmər
1246,weak,/ˈwiːk/,audio/weak/en097023.mp3,train,ˈwiːk
1247,giants,/ˈdʒaɪənt/,audio/giants/en038363.mp3,train,ˈdʒaɪənt
1248,sequence,/ˈsiːkwəns/,audio/sequence/en076977.mp3,train,ˈsiːkwəns
1249,destroy,/dɪˈstrɔɪ/,audio/destroy/en024306.mp3,train,dɪˈstrɔɪ
1250,meditation,/ˌmɛdɪˈteɪʃən/,audio/meditation/en1055338.mp3,train,ˌmɛdɪˈteɪʃən
1251,status,/ˈsteɪtəs/,audio/status/en083932.mp3,train,ˈsteɪtəs
1252,vast,/ˈvɑːst/,audio/vast/en095205.mp3,train,ˈvɑːst
1253,handmade,/ˌhændˈmeɪd/,audio/handmade/en1040200.mp3,train,ˌhændˈmeɪd
1254,sophisticated,/səˈfɪstɪkeɪtɪd/,audio/sophisticated/en081565.mp3,train,səˈfɪstɪkeɪtɪd
1255,cigarette,/ˌsɪgəˈrɛt/,audio/cigarette/en015180.mp3,train,ˌsɪgəˈrɛt
1256,loan,/ˈləʊn/,audio/loan/en051883.mp3,train,ˈləʊn
1257,wealth,/ˈwɛlθ/,audio/wealth/en097055.mp3,train,ˈwɛlθ
1258,gap,/ˈgæp/,audio/gap/en037687.mp3,train,ˈgæp
1259,desktop,/ˈdɛsktɒp/,audio/desktop/en024173.mp3,train,ˈdɛsktɒp
1260,estimated,/ˈɛstɪmeɪtɪd/,audio/estimated/en030877.mp3,train,ˈɛstɪmeɪtɪd
1261,magazines,/ˌmægəˈziːn/,audio/magazines/en053051.mp3,train,ˌmægəˈziːn
1262,evaluations,/ɪˌvæljuˈeɪʃən/,audio/evaluations/en030998.mp3,train,ɪˌvæljuˈeɪʃən
1263,jump,/ˈdʒʌmp/,audio/jump/en048510.mp3,train,ˈdʒʌmp
1264,piano,/pjˈɑno/,audio/piano/en063709.mp3,train,pjˈɑno
1265,disaster,/dɪˈzæstər/,audio/disaster/en025401.mp3,train,dɪˈzæstər
1266,ensures,/ɪnˈʃʊər/,audio/ensures/en030185.mp3,train,ɪnˈʃʊər
1267,institutional,/ˌɪnstɪˈtjuːʃənəl/,audio/institutional/en1047126.mp3,train,ˌɪnstɪˈtjuːʃənəl
1268,notification,/ˌnəʊtɪfɪˈkeɪʃən/,audio/notification/en1059869.mp3,train,ˌnəʊtɪfɪˈkeɪʃən
1269,upset,/ˈʌpsɛt/,audio/upset/en094581.mp3,train,ˈʌpsɛt
1270,females,/ˈfiːmeɪl/,audio/females/en033489.mp3,train,ˈfiːmeɪl
1271,synthesis,/ˈsɪnθɪsɪs/,audio/synthesis/en1087614.mp3,train,ˈsɪnθɪsɪs
1272,authorization,/ˌɔːθəraɪˈzeɪʃən/,audio/authorization/en005499.mp3,train,ˌɔːθəraɪˈzeɪʃən
1273,affect,/əˈfɛkt/,audio/affect/en001723.mp3,train,əˈfɛkt
1274,marketplace,/ˈmɑːrkɪtpleɪs/,audio/marketplace/en1054490.mp3,train,ˈmɑːrkɪtpleɪs
1275,indeed,/ɪnˈdiːd/,audio/indeed/en045830.mp3,train,ɪnˈdiːd
1276,carpet,/ˈkɑːrpɪt/,audio/carpet/en013079.mp3,train,ˈkɑːrpɪt
1277,wearing,/ˈwɛərɪŋ/,audio/wearing/en097116.mp3,train,ˈwɛərɪŋ
1278,puts,/ˈpʊt/,audio/puts/en068478.mp3,train,ˈpʊt
1279,consult,/kənˈsʌlt/,audio/consult/en018756.mp3,train,kənˈsʌlt
1280,indigenous,/ɪnˈdɪdʒɪnəs/,audio/indigenous/en045924.mp3,train,ɪnˈdɪdʒɪnəs
1281,compliant,/kəmˈplaɪənt/,audio/compliant/en017635.mp3,train,kəmˈplaɪənt
1282,presentations,/ˌprɛzənˈteɪʃən/,audio/presentations/en066403.mp3,train,ˌprɛzənˈteɪʃən
1283,discretion,/dɪˈskrɛʃən/,audio/discretion/en025581.mp3,train,dɪˈskrɛʃən
1284,any,/ˈɛni/,audio/any/en003504.mp3,train,ˈɛni
1285,service,/ˈsɜːvɪs/,audio/service/en077087.mp3,train,ˈsɜːvɪs
1286,headlines,/ˈhɛdlaɪn/,audio/headlines/en042197.mp3,train,ˈhɛdlaɪn
1287,attract,/əˈtrækt/,audio/attract/en005300.mp3,train,əˈtrækt
1288,arch,/ˈɑːrtʃ/,audio/arch/en004127.mp3,train,ˈɑːrtʃ
1289,trust,/ˈtrʌst/,audio/trust/en092344.mp3,train,ˈtrʌst
1290,foam,/ˈfəʊm/,audio/foam/en035329.mp3,train,ˈfəʊm
1291,cook,/kʊk/,audio/cook/en019405.mp3,train,kʊk
1292,title,/ˈtaɪtəl/,audio/title/en090586.mp3,train,ˈtaɪtəl
1293,veterinary,/ˈvɛtərɪnəri/,audio/veterinary/en1096604.mp3,train,ˈvɛtərɪnəri
1294,agriculture,/ˈægrɪkʌltʃər/,audio/agriculture/en002089.mp3,train,ˈægrɪkʌltʃər
1295,messenger,/ˈmɛsɪndʒər/,audio/messenger/en1055746.mp3,train,ˈmɛsɪndʒər
1296,water,/ˈwɔːtər/,audio/water/en096876.mp3,train,ˈwɔːtər
1297,routers,/ˈraʊtər/,audio/routers/en1075509.mp3,train,ˈraʊtər
1298,nest,/ˈnɛst/,audio/nest/en058016.mp3,train,ˈnɛst
1299,maintains,/meɪnˈteɪn/,audio/maintains/en053229.mp3,train,meɪnˈteɪn
1300,include,/ɪnˈkluːd/,audio/include/en045649.mp3,train,ɪnˈkluːd
1301,occasionally,/əˈkeɪʒənəli/,audio/occasionally/en059332.mp3,train,əˈkeɪʒənəli
1302,stationery,/ˈsteɪʃənəri/,audio/stationery/en083896.mp3,train,ˈsteɪʃənəri
1303,aquarium,/əˈkwɛəriəm/,audio/aquarium/en004094.mp3,train,əˈkwɛəriəm
1304,shadow,/ˈʃædəʊ/,audio/shadow/en077452.mp3,train,ˈʃædəʊ
1305,specifications,/ˌspɛsɪfɪˈkeɪʃən/,audio/specifications/en1082912.mp3,train,ˌspɛsɪfɪˈkeɪʃən
1306,creative,/kriˈeɪtɪv/,audio/creative/en020736.mp3,train,kriˈeɪtɪv
1307,retailers,/ˈriːteɪlər/,audio/retailers/en072788.mp3,train,ˈriːteɪlər
1308,symbols,/ˈsɪmbəl/,audio/symbols/en087533.mp3,train,ˈsɪmbəl
1309,notebook,/ˈnəʊtbʊk/,audio/notebook/en058698.mp3,train,ˈnəʊtbʊk
1310,integrate,/ˈɪntɪgreɪt/,audio/integrate/en046927.mp3,train,ˈɪntɪgreɪt
1311,explain,/ɪkˈspleɪn/,audio/explain/en031919.mp3,train,ɪkˈspleɪn
1312,trinity,/ˈtrɪnɪtɪ/,audio/trinity/en1091726.mp3,train,ˈtrɪnɪtɪ
1313,nylon,/ˈnaɪlɒn/,audio/nylon/en1060115.mp3,train,ˈnaɪlɒn
1314,fast,/ˈfɑːst/,audio/fast/en033002.mp3,train,ˈfɑːst
1315,addiction,/əˈdɪkʃən/,audio/addiction/en001186.mp3,train,əˈdɪkʃən
1316,decrease,/ˈdiːkriːs/,audio/decrease/en023034.mp3,train,ˈdiːkriːs
1317,thriller,/ˈθrɪlər/,audio/thriller/en089847.mp3,train,ˈθrɪlər
1318,essence,/ˈɛsəns/,audio/essence/en030774.mp3,train,ˈɛsəns
1319,references,/ˈrɛfərəns/,audio/references/en070706.mp3,train,ˈrɛfərəns
1320,environments,/ɪnˈvaɪərənmənt/,audio/environments/en030441.mp3,train,ɪnˈvaɪərənmənt
1321,david,/ˈdeɪvɪd/,audio/david/en1022018.mp3,train,ˈdeɪvɪd
1322,cents,/ˈsɛnt/,audio/cents/en013709.mp3,train,ˈsɛnt
1323,loves,/ˈlʌv/,audio/loves/en052609.mp3,train,ˈlʌv
1324,election,/ɪˈlɛkʃən/,audio/election/en028934.mp3,train,ɪˈlɛkʃən
1325,declaration,/ˌdɛkləˈreɪʃən/,audio/declaration/en1022477.mp3,train,ˌdɛkləˈreɪʃən
1326,ease,/ˈiːz/,audio/ease/en028384.mp3,train,ˈiːz
1327,saints,/ˈseɪnt/,audio/saints/en074893.mp3,train,ˈseɪnt
1328,stickers,/ˈstɪkər/,audio/stickers/en084278.mp3,train,ˈstɪkər
1329,measure,/ˈmɛʒər/,audio/measure/en054456.mp3,train,ˈmɛʒər
1330,commissioners,/kəˈmɪʃənər/,audio/commissioners/en017167.mp3,train,kəˈmɪʃənər
1331,extend,/ɪkˈstɛnd/,audio/extend/en032059.mp3,train,ɪkˈstɛnd
1332,egypt,/ˈiːdʒɪpt/,audio/egypt/en028807.mp3,train,ˈiːdʒɪpt
1333,tradition,/trəˈdɪʃən/,audio/tradition/en091340.mp3,train,trəˈdɪʃən
1334,totals,/ˈtəʊtəl/,audio/totals/en091049.mp3,train,ˈtəʊtəl
1335,toe,/ˈtəʊ/,audio/toe/en090670.mp3,train,ˈtəʊ
1336,beats,/ˈbiːt/,audio/beats/en007149.mp3,train,ˈbiːt
1337,loop,/ˈluːp/,audio/loop/en052355.mp3,train,ˈluːp
1338,winds,/ˈwɪnd/,audio/winds/en098413.mp3,train,ˈwɪnd
1339,against,/əˈgɛnst/,audio/against/en001908.mp3,train,əˈgɛnst
1340,lime,/ˈlaɪm/,audio/lime/en051338.mp3,train,ˈlaɪm
1341,princess,/ˌprɪnˈsɛs/,audio/princess/en066757.mp3,train,ˌprɪnˈsɛs
1342,smoke,/ˈsməʊk/,audio/smoke/en080502.mp3,train,ˈsməʊk
1343,ant,/ˈænt/,audio/ant/en003429.mp3,train,ˈænt
1344,charges,/ˈtʃɑːrdʒ/,audio/charges/en014129.mp3,train,ˈtʃɑːrdʒ
1345,tracked,/ˈtrækt/,audio/tracked/en1090859.mp3,train,ˈtrækt
1346,edinburgh,/ˈɛdɪnbərə/,audio/edinburgh/en1028385.mp3,train,ˈɛdɪnbərə
1347,gospel,/ˈɡɒspəl/,audio/gospel/en039404.mp3,train,ˈɡɒspəl
1348,organized,/ˈɔːrgənaɪzd/,audio/organized/en060230.mp3,train,ˈɔːrgənaɪzd
1349,learned,/ˈlɜːrnɪd/,audio/learned/en050320.mp3,train,ˈlɜːrnɪd
1350,bottle,/ˈbɒtəl/,audio/bottle/en009802.mp3,train,ˈbɒtəl
1351,business,/ˈbɪznɪs/,audio/business/en011946.mp3,train,ˈbɪznɪs
1352,printers,/ˈprɪntər/,audio/printers/en066807.mp3,train,ˈprɪntər
1353,electric,/ɪˈlɛktrɪk/,audio/electric/en028946.mp3,train,ɪˈlɛktrɪk
1354,bring,/ˈbrɪŋ/,audio/bring/en010744.mp3,train,ˈbrɪŋ
1355,indication,/ˌɪndɪˈkeɪʃən/,audio/indication/en1045532.mp3,train,ˌɪndɪˈkeɪʃən
1356,prayers,/ˈprɛər/,audio/prayers/en066062.mp3,train,ˈprɛər
1357,walnut,/ˈwɔːlnʌt/,audio/walnut/en096387.mp3,train,ˈwɔːlnʌt
1358,consideration,/kənˌsɪdəˈreɪʃən/,audio/consideration/en018527.mp3,train,kənˌsɪdəˈreɪʃən
1359,season,/ˈsiːzən/,audio/season/en076372.mp3,train,ˈsiːzən
1360,spread,/ˈsprɛd/,audio/spread/en082898.mp3,train,ˈsprɛd
1361,broadband,/ˈbrɔːdbænd/,audio/broadband/en010874.mp3,train,ˈbrɔːdbænd
1362,terminology,/ˌtɜːrmɪˈnɒlədʒi/,audio/terminology/en1088997.mp3,train,ˌtɜːrmɪˈnɒlədʒi
1363,everybody,/ˈɛvribɒdi/,audio/everybody/en031114.mp3,train,ˈɛvribɒdi
1364,fleet,/ˈfliːt/,audio/fleet/en034837.mp3,train,ˈfliːt
1365,gulf,/ˈɡʌlf/,audio/gulf/en040788.mp3,train,ˈɡʌlf
1366,senators,/ˈsɛnətər/,audio/senators/en1078466.mp3,train,ˈsɛnətər
1367,guardian,/ˈgɑːrdiən/,audio/guardian/en040667.mp3,train,ˈgɑːrdiən
1368,song,/ˈsɒŋ/,audio/song/en081504.mp3,train,ˈsɒŋ
1369,doctor,/ˈdɒktər/,audio/doctor/en026528.mp3,train,ˈdɒktər
1370,mediterranean,/ˌmɛdɪtəˈreɪniən/,audio/mediterranean/en054600.mp3,train,ˌmɛdɪtəˈreɪniən
1371,lie,/ˈlaɪ/,audio/lie/en051034.mp3,train,ˈlaɪ
1372,schedule,/ˈʃɛdjuːl/,audio/schedule/en075691.mp3,train,ˈʃɛdjuːl
1373,blackberry,/ˈblækbəri/,audio/blackberry/en008424.mp3,train,ˈblækbəri
1374,prisoner,/ˈprɪzənər/,audio/prisoner/en066869.mp3,train,ˈprɪzənər
1375,dogs,/ˈdɒg/,audio/dogs/en026602.mp3,train,ˈdɒg
1376,drawn,/ˈdrɔːn/,audio/drawn/en027307.mp3,train,ˈdrɔːn
1377,robot,/ˈrəʊbɒt/,audio/robot/en073765.mp3,train,ˈrəʊbɒt
1378,relevance,/ˈrɛləvəns/,audio/relevance/en071350.mp3,train,ˈrɛləvəns
1379,cutting,/ˈkʌtɪŋ/,audio/cutting/en022034.mp3,train,ˈkʌtɪŋ
1380,reminder,/rɪˈmaɪndər/,audio/reminder/en071653.mp3,train,rɪˈmaɪndər
1381,nature,/ˈneɪtʃər/,audio/nature/en057701.mp3,train,ˈneɪtʃər
1382,entertaining,/ˌɛntərˈteɪnɪŋ/,audio/entertaining/en030234.mp3,train,ˌɛntərˈteɪnɪŋ
1383,lake,/ˈleɪk/,audio/lake/en049523.mp3,train,ˈleɪk
1384,added,/ˈædɪd/,audio/added/en001140.mp3,train,ˈædɪd
1385,lay,/ˈleɪ/,audio/lay/en050046.mp3,train,ˈleɪ
1386,tubes,/ˈtjuːb/,audio/tubes/en092475.mp3,train,ˈtjuːb
1387,describes,/dɪˈskraɪb/,audio/describes/en024069.mp3,train,dɪˈskraɪb
1388,panel,/ˈpænəl/,audio/panel/en061704.mp3,train,ˈpænəl
1389,freeze,/ˈfriːz/,audio/freeze/en036663.mp3,train,ˈfriːz
1390,terrible,/ˈtɛrɪbəl/,audio/terrible/en089017.mp3,train,ˈtɛrɪbəl
1391,retired,/rɪˈtaɪərd/,audio/retired/en072861.mp3,train,rɪˈtaɪərd
1392,prepared,/prɪˈpɛərd/,audio/prepared/en066330.mp3,train,prɪˈpɛərd
1393,failures,/ˈfeɪljər/,audio/failures/en032500.mp3,train,ˈfeɪljər
1394,fee,/ˈfiː/,audio/fee/en033314.mp3,train,ˈfiː
1395,lace,/ˈleɪs/,audio/lace/en049405.mp3,train,ˈleɪs
1396,recreation,/ˌrɛkriˈeɪʃən/,audio/recreation/en070493.mp3,train,ˌrɛkriˈeɪʃən
1397,fix,/ˈfɪks/,audio/fix/en034428.mp3,train,ˈfɪks
1398,clubs,/ˈklʌb/,audio/clubs/en016109.mp3,train,ˈklʌb
1399,arm,/ˈɑːrm/,audio/arm/en004244.mp3,train,ˈɑːrm
1400,determines,/dɪˈtɜːrmɪn/,audio/determines/en024403.mp3,train,dɪˈtɜːrmɪn
1401,way,/ˈweɪ/,audio/way/en096998.mp3,train,ˈweɪ
1402,talented,/ˈtæləntɪd/,audio/talented/en088029.mp3,train,ˈtæləntɪd
1403,recording,/rɪˈkɔːrdɪŋ/,audio/recording/en070440.mp3,train,rɪˈkɔːrdɪŋ
1404,apt,/ˈæpt/,audio/apt/en004086.mp3,train,ˈæpt
1405,winning,/ˈwɪnɪŋ/,audio/winning/en098541.mp3,train,ˈwɪnɪŋ
1406,explicit,/ɪkˈsplɪsɪt/,audio/explicit/en031939.mp3,train,ɪkˈsplɪsɪt
1407,holiday,/ˈhɒlɪˌdeɪ/,audio/holiday/en043646.mp3,train,ˈhɒlɪˌdeɪ
1408,explains,/ɪkˈspleɪn/,audio/explains/en031919.mp3,train,ɪkˈspleɪn
1409,repairs,/rɪˈpɛər/,audio/repairs/en071876.mp3,train,rɪˈpɛər
1410,charitable,/ˈtʃærɪtəbəl/,audio/charitable/en014155.mp3,train,ˈtʃærɪtəbəl
1411,gather,/ˈgæðər/,audio/gather/en037843.mp3,train,ˈgæðər
1412,windows,/ˈwɪndəʊ/,audio/windows/en098469.mp3,train,ˈwɪndəʊ
1413,airlines,/ˈɛərlaɪn/,audio/airlines/en002216.mp3,train,ˈɛərlaɪn
1414,templates,/ˈtɛmpleɪt/,audio/templates/en088726.mp3,train,ˈtɛmpleɪt
1415,privilege,/ˈprɪvəlɪdʒ/,audio/privilege/en066906.mp3,train,ˈprɪvəlɪdʒ
1416,seeker,/ˈsiːkəʳ/,audio/seeker/en076614.mp3,train,ˈsiːkəʳ
1417,flesh,/ˈflɛʃ/,audio/flesh/en034850.mp3,train,ˈflɛʃ
1418,uncertainty,/ʌnˈsɜːrtənti/,audio/uncertainty/en093328.mp3,train,ʌnˈsɜːrtənti
1419,fuel,/ˈfjuːəl/,audio/fuel/en037119.mp3,train,ˈfjuːəl
